exp_ic	age	freq.avgsnr	freq.integrate	freq.maxsnr	freq.maxsnr.freq	freq.range.high	freq.range.low	freq.rangesz	length	mass.perc	mass.region	mass.total	region.centroid.0	region.centroid.1	region.eccentricity	region.extent	region.majaxis	region.majmin.ratio	region.minaxis	region.orient	neural	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	spatial.avg	spatial.max	spatial.min	spatial.n.domains	spatial.std	temporal.autocorr	temporal.max	temporal.min	temporal.n.freq	temporal.std	threshold.area	threshold.perc	anml	artifact	hemodynamic	movement
190508_07-08-0295	21	1.1053137631	0.0490192096	1.1585031368	3.8555270635	2.9730177875	1.6210494433	1.3519683442	8	0.0571142103	48.40625	847.5342611946	473.5964231249	390.1606821018	0.6231656328	0.7115517411	109.2808614161	1.2786254041	85.4674567455	-1.381426568	1	653.0893173515	733.6551701709	473.570538286	390.1853202099	4E-09	0.0147512706	-0.0042893027	2	0.0007516451	0.9375896581	10.6158660791	-6.1937588098	1	2.4895992778	7213	0.9997227997	7	0		
190508_07-08-0296	21	1.1585709407	0.5063368957	1.3194105943	2.9730177875	2.292510108	0.3125	1.980010108	24	0.0675698598	51.6875	764.9490486974	77.6334712059	1077.7898504614	0.4216798869	0.72070626	94.1860508352	1.1028461769	85.4027087471	-1.2708355422	1	619.5788060105	798.7665853619	77.2509030255	1077.4287126306	9.4994695140929E-09	0.0171224377	-0.0040267881	1	0.0007516439	0.9275516896	14.1858649539	-6.204242649	2	2.4536899174	6286	1	7	0		
190508_07-08-0297	21	1.0379457972	0.0030572769	1.0687838726	4.2044820763	2.9730177875	1.9277635318	1.0452542557	6	0.004419613	4.21484375	953.668054713	498.0574712644	1174.1513409962	0.9939209603	0.1290163124	140.8411565367	9.0829837931	15.5060451219	-1.2472960748	0	653.1497646702	797.229825997	479.1887777737	1180.6879383453	-3.8797600507583E-10	0.0126852622	-0.0064283946	18	0.0007516448	0.9838960477	6.3175507683	-6.7495053549	1	2.4437135439	522	0.4515570934	7	1	1	
190508_07-08-0298	21	1.0668468569	0.0364331037	1.10635604	3.8555270635	2.9730177875	1.4865088938	1.4865088938	9	0.0685871792	53.21875	775.9285422765	494.0899285818	561.1327794782	0.5319331514	0.6863745498	102.3463892055	1.1809354273	86.6655253458	-0.7752320013	1	650.4114933126	751.2479969981	494.2810981671	567.1338347178	-3.39788437866288E-09	0.0146660248	-0.0036819856	3	0.0007516443	0.9397112622	10.7319892712	-7.2561102805	2	2.4405266287	6861	0.9805630985	7	0		
190508_07-08-0299	21									0.0398547363	25.84375	648.4486507333	1178.1667859699	829.6270579814	0.7956273715	0.479739011	57.5068521204	1.6507470363	34.8368652824	0.7201758957	0	709.0080513483	774.0334687308	1182.2597211896	831.7913341351	-6.85732497003533E-09	0.0437049201	-0.0067412352	2	0.0007516434	0.983759147	17.1376131226	-4.8194560661	0	2.4087892629	1397	0.938844086	7	1		1
190508_07-08-0300	21	1.0450173956	0.0298125394	1.0789641024	3.8555270635	2.292510108	1.3631346658	0.9293754422	7	0.1097783555	72.375	659.2829674027	127.1853890948	168.45929063	0.9754914559	0.2795040246	239.614058093	4.5446837331	52.7240336545	-0.7926457599	0	584.4093093409	679.2349414051	123.2498670783	173.0764934559	5.20943531040171E-09	0.0123655982	-0.0064143879	6	0.0007516431	0.9158358415	9.3420399352	-9.2510498579	3	2.3942392349	9445	0.9994708995	7	0		1
190508_07-08-0301	21	1.098848166	0.0537473495	1.1416063807	3.2420988866	2.7262693317	1.25	1.4762693317	10	0.0565436926	48.59375	859.4017781385	560.5782645089	1139.2121930804	0.7953155822	0.6283309958	125.8712202733	1.6496325175	76.3025819025	0.4349741087	1	662.1945452203	803.7937219348	559.4276124442	1138.5363430361	-7.20344483695766E-09	0.0111534225	-0.0051405025	1	0.0007516447	0.9515688528	9.1445510693	-7.1460757614	1	2.3681443827	7168	1	7	0		
190508_07-08-0302	21	2.5076585106	0.5173084286	3.3120203536	3.5355339059	0.0069053397	0.0048828125	0.0020225272	5	0.0084807421	7.16796875	845.2053687098	622.2523020258	1502.0349907919	0.6749377959	0.7201591512	30.7453585116	1.3552437737	22.6862200793	-0.5510250341	0	698.9839579539	812.6738731339	625.4032938359	1494.8080346316	1.28274685102789E-09	0.0161319657	-0.0196887127	1	0.0007516443	0.9797412119	6.5307311295	-11.0455599072	1	2.3601757777	543	1	7	1		1
190508_07-08-0303	21	1.0456742507	0.0008492607	1.0613066513	5	5	4.2044820763	0.7955179237	2	0.0153155284	13.2109375	862.5845061062	72.8858307849	710.7808358818	0.9739593385	0.4246753247	75.4069981832	4.4106733203	17.096482262	1.2269665372	0	657.4683466083	768.8183137491	72.7342691104	711.4296214034	3.20449944542741E-09	0.0219753666	-0.0112034597	1	0.0007516445	0.9853478065	17.6510168738	-4.5162642216	2	2.3458066232	981	1	7	1		1
190508_07-08-0304	21	1.0593279087	0.0383167022	1.0983187058	3.8555270635	2.5	1.4865088938	1.0134911062	7	0.071996866	60.0625	834.2377009888	906.4306038895	953.0644831116	0.6931729526	0.703586346	132.3504970093	1.3874026461	95.3944389439	0.4351627776	1	700.9607729623	790.0345488891	905.3755068412	952.871817114	-2.69456844133388E-09	0.0106322045	-0.0042495649	4	0.0007516445	0.9111122176	10.6577362363	-8.9400559503	2	2.3178855937	9770	0.9953137734	7	0		
190508_07-08-0305	21									0.0011939936	1.1337890625	949.5771672542	1451.9662921348	813.3146067416	0.9829503869	0.7739130435	25.3659462752	5.4385961639	4.66406137	0.0251528125	0	701.7018282076	772.7605594566	1452.1475851809	813.3218639497	-4.97586232994199E-10	0.0158043351	-0.0112335032	1	0.0007516449	0.9886058255	4.5474660596	-11.0843955036	0	2.3157650147	89	1	7	1		1
190508_07-08-0306	21	1.017040734	0.0100405451	1.0230001128	4.2044820763	2.292510108	1.4865088938	0.8060012143	6	0.0731143614	60.90625	833.0271754192	903.9820311724	689.6880770376	0.783164937	0.6715333333	146.8399760047	1.6081978858	91.3071564763	-0.1719579105	1	700.8857508335	756.1502311266	904.3792967327	690.1081090031	-6.25915813011911E-10	0.0102083816	-0.0039134729	3	0.0007516441	0.9077867502	10.3726289869	-6.6454395406	2	2.3069979442	10073	0.9997022628	7	0		
190508_07-08-0307	21	1.1124196976	0.0618906729	1.161482027	3.5355339059	2.7262693317	1.25	1.4762693317	10	0.057312246	48	837.5173435812	489.7355798421	1115.0311171828	0.7816224559	0.6905660377	117.1177787493	1.6032017278	73.0524279755	0.5567759587	1	653.7352899535	801.2526653774	491.0128258807	1114.7484033935	-2.49050207730164E-09	0.0130656521	-0.0043776558	1	0.0007516448	0.9509667871	9.1909938263	-6.3943173725	2	2.3040849127	6588	1	7	0		
190508_07-08-0308	21	1.1129360921	0.1228759777	1.2000207872	3.2420988866	2.1022410381	0.6815673329	1.4206737052	14	0.0513575322	43.0625	838.4846036522	340.3330399578	203.1293786305	0.7103556061	0.6962009804	101.5211416228	1.4207714736	71.4549408588	-0.5962283861	1	640.9691390543	723.199470443	340.1614915302	202.2547603707	-7E-09	0.0136197177	-0.0049890398	1	0.0007516449	0.9514087744	9.7740102923	-6.5738667875	2	2.2967244355	5681	1	7	0		
190508_07-08-0309	21	1.1209311483	0.0921758782	1.2180637334	3.2420988866	2.292510108	0.8838834765	1.4086266315	12	0.0550361593	46.1875	839.2209890149	327.5998713413	1389.4023801866	0.7544370952	0.6307567458	110.8178366254	1.5235254673	72.7377644855	0.6520437244	1	641.0092938634	819.0728720258	327.514322409	1389.3878985489	2.05870771580088E-09	0.0135668662	-0.0044542736	1	0.000751645	0.9542328912	13.0709172023	-6.5107941686	1	2.2951406636	6218	1	7	0		
190508_07-08-0310	21	1.0688748469	0.0565566946	1.1061627521	3.8555270635	2.5	1.3631346658	1.1368653342	8	0.0703695766	58.75	834.8778387939	931.2997558646	623.2509287761	0.697045702	0.7091990364	130.0110855382	1.3946482037	93.2214197066	-0.5092820075	1	704.0787695159	755.7158329982	931.3668649073	623.8407748352	7.06476564356305E-10	0.0105830047	-0.0040641022	1	0.0007516441	0.906470053	11.6834162944	-8.3377008971	4	2.294397243	9421	1	7	0		
190508_07-08-0311	21	1.08024877	0.0926468928	1.1262201404	2.9730177875	2.1022410381	0.9638817659	1.1383592723	10	0.0502833033	43.3125	861.3694241105	1060.8581719946	695.8661263695	0.7581947028	0.7436383929	114.9024735372	1.5336759632	74.9196546685	1.487875405	1	722.3341649848	767.8832563851	1060.2515623143	699.0060523415	1.88140378159214E-09	0.0134233669	-0.0048046781	4	0.0007516446	0.9197585917	10.5120794475	-8.1477661236	2	2.2903398996	6663	0.9890158824	7	0		
190508_07-08-0312	21	1.1036476739	0.0490017641	1.1380114194	3.8555270635	2.9730177875	1.4865088938	1.4865088938	9	0.0437850895	36.125	825.0525549989	501.5298301973	1026.1050940799	0.5130733031	0.6983974359	80.9289550825	1.1650329877	69.4649472899	0.8601732803	1	654.7795999392	781.4294131154	502.3242902961	950.2523216878	1.83644598762716E-09	0.0141929627	-0.0046617843	3	0.0007516446	0.9479563373	8.4207002959	-6.3984947102	2	2.2756507941	4358	0.7882076325	7	0		
190508_07-08-0313	21	1.0891823286	0.1079948987	1.1437016242	2.9730177875	2.5	0.8105247217	1.6894752783	14	0.0353511513	31.953125	903.8779171062	215.6754143646	1282.6602209945	0.8054728925	0.7193243915	96.7108983051	1.6873860303	57.3140328098	0.0840479589	1	642.5834970362	796.0521171395	215.8384300787	1282.9028036345	-1.17622732077321E-09	0.0114675082	-0.005639766	1	0.0007516451	0.942502349	10.2737589122	-5.6471319742	1	2.2495532269	4344	1	7	0		
190508_07-08-0314	21									0.0005239456	0.5068359375	967.3446640903	1338.6923076923	875.3076923077	0.9342795894	0.5714285714	13.8251439901	2.8047247138	4.9292338467	-1.2197761601	0	707.5471069779	773.9173245523	1292.5866574945	862.3487639663	-1.70884908643782E-08	0.0175494141	-0.0098321285	6	0.0007516447	0.9913879312	10.7631509819	-3.5037046955	0	2.2324532913	52	0.3586206897	7	1		1
190508_07-08-0315	21	1.0952937885	0.0348407896	1.1354731631	3.8555270635	2.7262693317	1.6210494433	1.1052198883	7	0.0488544407	42.25	864.8139119593	542.987506507	1257.8983168489	0.7380001801	0.7060769419	104.7996139459	1.4819194394	70.7188334003	0.2789195428	1	661.4561737443	805.8948691956	542.8034262347	1257.2633914062	5.21011039129639E-09	0.012231597	-0.0045374988	1	0.0007516455	0.9451445761	7.8239619467	-6.2762083058	1	2.2220874003	5763	1	7	0		
190508_07-08-0316	21																				0	662.476722489	814.8982202559	571.077436435	1174.1420827382	1.15588265389086E-08	0.0117123007	-0.0089661329	0	0.000751644	0.986574605	15.7323254946	-3.6947580937	0	2.1884049263			7	1		1
190508_07-08-0317	21	1.0423408113	0.0174889458	1.0678672336	3.8555270635	2.7262693317	1.6210494433	1.1052198883	7	0.0426975958	37.375	875.3420251854	1015.0502740503	1347.271971272	0.9761291829	0.2946811473	182.3684214015	4.6042478253	39.6087327011	-0.7439493615	1	701.0561498711	804.7062526261	1015.3544193403	1348.9773584777	-1E-09	0.0158093519	-0.0055105919	1	0.0007516454	0.9396572156	9.5138786394	-11.9166133908	1	2.1765942516	5291	1	7	1		
190508_07-08-0318	21	1.0541415689	0.0525954355	1.0803970104	3.5355339059	2.5	1.25	1.25	9	0.0581803147	51.03125	877.1222744641	998.0305150855	636.912011013	0.7302507194	0.6720376224	128.8054581818	1.463744692	87.9972162394	-0.8634912084	1	707.8452359434	750.3039628578	999.4420495044	635.770251671	2.0907976353002E-10	0.0101073267	-0.0038533458	1	0.000751645	0.9069077423	9.9810941477	-7.5209227172	3	2.1727792848	8717	1	7	0		
190508_07-08-0319	21	1.039027876	0.0022439643	1.0522434596	4.2044820763	2.5	1.767766953	0.732233047	5	0.0038625559	3.609375	934.4524945512	870.1492537313	405.6537313433	0.9917253444	0.2012012012	60.1966803158	7.7895130704	7.7279131278	-0.8375924798	0	697.5150866722	758.3107958848	860.4763508187	417.1083596434	1.13407082341136E-08	0.0158024898	-0.0123895464	2	0.0007516445	0.9871926621	9.7581704131	-4.7932727816	1	2.1158966905	335	0.9795321637	7	1	1	
190508_07-08-0320	21	1.067332945	0.1431731142	1.0965446259	2.7262693317	2.1022410381	0.625	1.4772410381	15	0.0587922417	50.375	856.8307406651	964.6127542743	917.5186571821	0.6886056008	0.6636024845	121.630897652	1.3790515121	88.198951661	0.5501388313	1	705.1961800679	791.5380657886	965.0322057876	918.2336422718	-3.94828218916977E-09	0.0116625443	-0.0044212891	4	0.0007516448	0.9046962173	9.7945675729	-8.0568616755	3	2.0959724911	8013	0.9956510934	7	0		
190508_07-08-0321	21	1.1576098208	0.6047552801	1.2960169692	3.2420988866	2.292510108	0.2627801298	2.0297299782	26	0.0652727251	51.21875	784.6883966171	49.3803877584	1041.8969716392	0.6586598471	0.6642188165	106.5288003413	1.3290081524	80.1566191675	-1.2321844907	1	618.5599288729	793.9830674462	47.5854770149	1040.5626766623	5.31130998081982E-09	0.0146873469	-0.0050157478	1	0.0007516439	0.9272244017	11.5924556927	-5.3159689644	1	2.0314881975	6241	1	7	0		
190508_07-08-0322	21	1.1475137449	0.0720563894	1.2394668078	3.8555270635	2.7262693317	1.3631346658	1.3631346658	9	0.0132588127	12.1640625	917.4322574852	208.6371681416	859.2273230089	0.8729191601	0.5085794655	70.6016532331	2.0497478778	34.4440669987	-0.1873608399	1	628.6429894933	778.290148496	209.1107677572	858.4899648101	1.81856351500877E-09	0.0088757932	-0.0063191422	5	0.0007516455	0.947029926	12.7089992013	-4.5892941276	2	1.9961342383	1808	0.9923161361	7	0		
190508_07-08-0323	21	1.1192762844	0.2129781962	1.185352985	3.5355339059	2.1022410381	0.573127527	1.5291135111	16	0.0509853876	43.71875	857.4760747479	32.1042356056	1190.5909993382	0.781568673	0.7054154995	112.7375274597	1.6030285387	70.3278355565	1.3924298329	1	627.0076294088	799.570606882	30.8245150193	1189.9544137141	7E-09	0.0155884718	-0.0046141055	1	0.0007516449	0.9306904597	11.4684201035	-8.6723530584	2	1.992852551	6044	1	7	0		
190508_07-08-0324	21	1.0514411002	0.0318627893	1.0948547941	3.8555270635	2.5	1.3631346658	1.1368653342	8	0.0470968462	41.34375	877.8454045462	716.7361224158	1224.2078788865	0.9035176094	0.5846578471	137.7103585488	2.3334447518	59.0159070371	0.3604582695	1	678.2634721823	806.6647457466	717.4943444288	1224.3408648356	1.12176466551419E-09	0.0112396632	-0.0047318935	1	0.0007516449	0.9264443778	8.3198800778	-5.7397118708	1	1.9430702881	6143	1	7	0		
190508_07-08-0325	21	1.016803337	4.90293129577119E-05	1.016803337	5	5	5	0	1	0.0037930845	3.634765625	958.2611859778	626.3772609819	808.0594315245	0.7364281855	0.7678571429	27.2893524579	1.4781622384	18.4616760926	0.2912950616	0	691.2762216523	773.3875083367	635.4544991884	813.2329520962	-8E-09	0.0123941757	-0.0079628925	1	0.000751644	0.9922999054	7.2636913697	-7.0284649031	1	1.9422881567	387	1	7	0		1
190508_07-08-0326	21	1.136535535	0.1170408552	1.2094034588	3.2420988866	2.9730177875	1.25	1.7230177875	11	0.008966206	8.3359375	929.7062218963	250.7988950276	1043.120441989	0.8803699778	0.5336084906	50.6660965232	2.1084254706	24.0302999707	0.4591027282	1	636.8639267529	789.0017127404	250.2029126465	1043.0151472729	-1.02214092416043E-08	0.015209979	-0.0093148452	1	0.0007516456	0.9312828475	9.3345622998	-4.9484184506	3	1.9241174211	905	1	7	1		
190508_07-08-0327	21	1.0327753437	0.0113744304	1.0447647044	4.585020216	2.292510108	1.767766953	0.524743155	4	0.0400653253	37.03125	924.2717928245	859.1362576508	1021.2751384436	0.6688355592	0.6793386793	110.6214436786	1.3451520526	82.2371296003	1.2251403393	1	693.1620224107	791.1590972024	858.7637236999	1020.6514887503	5.48985287561407E-09	0.0085843932	-0.0045356141	2	0.0007516453	0.9105246753	10.7380753561	-7.4120804352	2	1.9190083629	6862	0.9998542911	7	0		
190508_07-08-0328	21	1.0361474986	0.0009047898	1.0477638222	4.2044820763	2.5	1.9277635318	0.5722364682	4												0	683.0354021474	777.201688972	844.1193148621	1053.4994170459	-8.76311791411024E-09	0.013730326	-0.0141145901	0	0.0007516449	0.9919592914	3.2359718995	-5.3850329813	1	1.8438585163			7	1		1
190508_07-08-0329	21	1.0701709122	0.0500619497	1.1169073268	3.8555270635	2.9730177875	1.25	1.7230177875	11	0.0197341888	18.25	924.790992425	383.7988691438	468.428917609	0.8569460682	0.6488469602	78.731477886	1.9402176692	40.5786830696	-0.451258215	1	646.8044928176	743.1044099041	383.9542864637	468.1487730743	-1.94703744723038E-09	0.0109142261	-0.0058175455	1	0.0007516465	0.939905684	9.4613055069	-4.3880203746	1	1.834237261	2476	1	7	0		
190508_07-08-0330	21									0.0007236922	0.6889648438	952.0136951231	647.0649350649	772.961038961	0.8091519596	0.6581196581	13.1619535226	1.701839596	7.7339565688	1.2246822658	0	693.4202865639	776.1908605483	729.3754836741	771.4950939203	1.32380893934215E-08	0.0114926142	-0.008709087	1	0.0007516445	0.991965565	5.5364536121	-3.3718117347	0	1.812944575	77	1	7	1		1
190508_07-08-0331	21	1.1043550746	0.0064611015	1.1438257296	5	5	3.8555270635	1.1444729365	3	0.0005956906	0.5249023438	881.1660613233	1108.3333333333	811.125	0.5849866176	0.8	6.0811409866	1.2329803338	4.9320664895	0.3421697752	0	695.0191807162	770.619884336	1110.5337867617	813.7332895904	-3.22622019172282E-09	0.0283718532	-0.0195454374	1	0.000751645	0.9622180718	10.6489597335	-3.0852262412	2	1.737728344	24	1	7	1		1
190508_07-08-0332	21	1.1336200705	0.0058477068	1.1943981479	5	5	4.2044820763	0.7955179237	2	0.0035342943	3.361328125	951.0606132197	1310.4671532847	853.8248175182	0.8226475105	0.6270022883	24.8378496316	1.7588548963	14.1216024611	-0.5811080873	0	696.3131201528	770.6120318061	1308.9108593827	855.8233221229	1.01062707033682E-08	0.0152207749	-0.0119119808	2	0.0007516458	0.9622112474	11.4257383881	-2.4405819503	2	1.7205516632	274	0.9351535836	7	1		1
190508_07-08-0333	21									0.0067345302	6.5078125	966.3350407849	1382.1679473107	960.0010976948	0.8507567292	0.623119015	48.0002262651	1.902733446	25.2269840354	0.9600589968	1	716.9688796039	769.5779541561	1381.111287293	866.7970389922	-9.67105348103272E-09	0.0094035858	-0.0065683115	4	0.0007516457	0.9699939865	7.9673965465	-4.3991057731	0	1.7081161336	911	0.676820208	7	0		
190508_07-08-0334	21	1.1043661997	0.0043230852	1.133781374	4.585020216	5	3.8555270635	1.1444729365	3												0	641.8777064398	749.6702801548	94.4238038714	708.9757699375	9.14477195801293E-09	0.0178105842	-0.0107092062	0	0.0007516445	0.9758774163	7.7555599312	-4.6527951876	2	1.7013303618			7	1		1
190508_07-08-0335	21									0.0002062115	0.1971435547	956.0258558799	851.1428571429	584.2857142857	0.6640898371	0.7	4.8864499194	1.3375192587	3.6533678956	-1.5086188295	0	705.6594741449	766.8054240303	855.677627235	601.3234051879	1.54318841638187E-08	0.0165043526	-0.0122721761	3	0.0007516444	0.9894209574	2.6894145545	-7.5408381472	0	1.6443775443	14	0.4516129032	7	1		1
190508_07-08-0336	21	1.047934057	0.0409719898	1.0755268072	3.8555270635	2.1022410381	0.8838834765	1.2183575617	11	0.042547963	37.6875	885.7650827449	528.9425483504	514.8784603716	0.459979278	0.716576087	87.6430810945	1.1262153479	77.8208903451	-1.2860912649	1	659.532141233	751.0217378928	528.1856411575	516.1089963194	-7.11578403311633E-09	0.0135765665	-0.0043613886	1	0.0007516458	0.9453341157	8.6713687035	-4.4480266713	1	1.6410735421	5274	1	7	0		
190508_07-08-0337	21									0.0152651185	14.78125	968.3023395276	1496.0191646192	737.1371007371	0.7967429549	0.712535014	65.8523035935	1.6547569771	39.7957552114	0.1625111371	1	704.5936621372	769.7589832537	1493.6242242424	736.2982973011	2.21018039953532E-09	0.0119542733	-0.0059705985	1	0.0007516454	0.9606726075	10.4143408313	-4.2160018384	0	1.5994611615	2035	1	7	0		
190508_07-08-0338	21									0.0044083214	4.00390625	908.2609590967	1012.4774193548	548.2580645161	0.9025354618	0.5698529412	21.5605427552	2.3222571305	9.2843046847	-0.7686304401	0	709.3384044412	774.9974298828	1038.2692067899	543.940187052	3.75992586205489E-09	0.0442724604	-0.0172596072	2	0.0007516439	0.9923738481	4.0976355555	-5.1113584096	0	1.5886901272	155	0.9064327485	7	1		1
190508_07-08-0339	21	1.1315102265	0.3228853489	1.2526705654	2.9730177875	0.5255602595	0.2209708691	0.3045893904	11	0.0095026285	8.7578125	921.620005835	1062.4560075686	951.4938505203	0.972771608	0.0746363508	171.7279428671	4.3146999364	39.8006687368	-1.0902595268	0	709.0774529886	780.0134097593	999.0124461203	860.1228746572	4.28868570704135E-09	0.017915045	-0.0054532474	26	0.0007516445	0.9396589617	6.9191636549	-5.6682658824	2	1.537937804	1057	0.3693221523	7	1	1	
190508_07-08-0340	21									0.0056802964	5.44140625	957.9440778371	1334.4739454094	752.4714640199	0.9346294272	0.3827160494	41.9500768078	2.8119653192	14.9184189869	-0.5893176272	0	700.9043994949	774.9330982463	1325.7980017343	754.4740599358	1.31062859770181E-09	0.0339529489	-0.0099548949	1	0.0007516454	0.9840539203	7.093178101	-3.5029392715	0	1.5195403063	403	1	7	1		1
