exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190904_01-02_600components-0209	21	0.0007609669	4.09843124886457E-10	-0.0040825267	0.0044367564	0	628.1491265812	810.2811323615	646.748754933	573.9078097867														0.215497307	-9.5542337511	11.1921068498	0.8656898681	2	5	5	0	1.0187931287	0.0129167959	4.585020216	1.031489992	0.414979784	0	0	1			6.95
190904_01-02_600components-0210	21	0.0007609671	-3.68533093475789E-09	-0.007226228	0.0053621659	0	628.2735348492	810.151432005	353.0588310923	151.3406296601														0.2294459929	-11.7036348017	10.5407767384	0.8646396289	1	0.0506577951	0.4819408829	28	5.7438363275	0.4049896427	0.0048828125	23.2302109442	0.0457749826	0	0	1			6.95
190904_01-02_600components-0211	21	0.0007609671	-7.54633458979934E-10	-0.0044839114	0.0045511309	0	627.6615233532	810.2811541529	517.3968271894	600.8600971278														0.1979338278	-7.0938240821	11.9927169363	0.8637506704	2	0.0232267015	2.5	12	1.5290317348	0.019108379	0.0089551176	2.2417237199	0.0142715839	0	0	1			6.95
190904_01-02_600components-0212	21	0.0007609672	-3.20459290097439E-09	-0.0041402204	0.0045269432	0	627.813381886	809.9806976777	443.0222552561	550.3591571027														0.1814069094	-7.3411900803	10.5422976743	0.863266578	2	0.0212989792	1.146255054	18	2.5610370464	0.0643232141	0.0048828125	6.1140537173	0.0164161667	0	0	1			6.95
190904_01-02_600components-0213	21	0.000760967	-0.000000003	-0.00486094	0.005287259	0	628.7142074057	810.3863125736	467.7842095858	690.2311644227														0.2253491045	-8.5887857619	10.0627645283	0.8621209402	1	0.0253288976	1.0511205191	20	5.5341157135	0.206572971	0.0048828125	15.6214461211	0.0204460851	0	0	1			6.95
190904_01-02_600components-0214	21	0.0007609672	7.13320809437916E-11	-0.0046069023	0.0043411371	0	627.9133853615	810.4364092807	538.4167474176	373.3426345496														0.1860529859	-9.8800928114	7.660902757	0.861867978	1	0.01953125	1.25	17	3.9932571511	0.1150683539	0.0048828125	9.0208804037	0.0146484375	0	0	1			6.95
190904_01-02_600components-0215	21	0.0007609671	-2.80975111704064E-09	-0.0041490837	0.0055568252	0	627.8406560284	810.2116352034	245.4328586178	689.8815500603														0.1969272612	-8.8594824147	10.2068647852	0.8618058108	1	0.0164237581	1.4865088938	15	1.9931772919	0.0318945051	0.0048828125	3.7591815845	0.0115409456	0	0	1			6.95
190904_01-02_600components-0216	21	0.0007609671	-2.52459591866827E-09	-0.0049516687	0.0045215563	0	628.1335379033	810.4392985238	359.1225240341	813.2536988077														0.2338715845	-11.3634284495	9.332323248	0.8614046423	3	5	5	0	1.033311619	0.0218773535	4.585020216	1.0581165368	0.414979784	0	0	1			6.95
190904_01-02_600components-0217	21	0.0007609672	4.17071876323153E-09	-0.0050090959	0.0047918931	0	627.9643158845	809.9936709032	512.7110248008	503.8164144579														0.1863093683	-9.6127488223	10.5272041547	0.8612669477	1	0.0301213052	0.8105247217	22	4.8456025073	0.2064692099	0.0048828125	18.3075084447	0.0252384927	0	0	1			6.95
190904_01-02_600components-0218	21	0.0007609667	-0.000000004	-0.0045442183	0.0048513277	0	628.1730294133	810.0568846171	637.6945761504	736.42027024														0.2230087725	-7.430301567	9.554387998	0.8611427754	3	0.0358204704	3.5355339059	8	1.5700080933	0.0232229268	0.01953125	2.0656607921	0.0162892204	0	0	1			6.95
190904_01-02_600components-0219	21	0.000760967	2.36658224940653E-09	-0.0042820939	0.0051137736	0	627.5734141664	809.7107907906	358.2581709239	37.2469873003														0.1856555736	-9.5043095873	13.1812352507	0.8607946383	2	0.01953125	1.25	17	6.0729430878	0.1747394277	0.0048828125	22.8980986162	0.0146484375	0	0	1			6.95
190904_01-02_600components-0220	21	0.0007609672	-1.90230008190573E-09	-0.0062597216	0.0044534981	0	627.9830885495	810.4197436334	306.3593800656	572.3507371143														0.2288784966	-10.6721476229	8.3953748041	0.8604428278	3	0.0716409409	4.2044820763	4	1.1005405847	0.0042956323	0.0552427173	1.1731022797	0.0163982236	0	0	1			6.95
190904_01-02_600components-0221	21	0.000760967	6.35887536538395E-10	-0.0047363229	0.0043133155	0	627.9962271884	810.2537408504	334.5330040399	249.6659104688														0.2347331275	-9.4000361219	8.6133732883	0.8600671312	2	5	5	0	1.0582279639	0.0377665327	4.585020216	1.0696540767	0.414979784	0	0	1			6.95
190904_01-02_600components-0222	21	0.0007609671	0.000000006	-0.0056406587	0.0054195531	0	628.2739565398	810.4028241048	384.646034055	718.5322438477														0.2492650729	-8.7550230942	10.5524309504	0.8592563038	1	0.0253288976	0.9638817659	20	3.6370620147	0.1371878598	0.0048828125	12.1631280537	0.0204460851	0	0	1			6.95
190904_01-02_600components-0223	21	0.0007609671	-3.42993497030667E-09	-0.0042295791	0.0050094279	0	628.4686632668	810.6102860698	307.3095376231	72.6756303521														0.2008841409	-9.965793529	8.926140813	0.859074508	2	5	5	0	1.0487563018	0.0323329441	4.585020216	1.0681222192	0.414979784	0	0	1			6.95
190904_01-02_600components-0224	21	0.0007609673	-2.33736674117811E-09	-0.0053347416	0.0045671529	0	628.3163318032	810.0766214102	230.4768846128	123.3573663527														0.2216442702	-13.6857691484	11.138725455	0.8587981948	1	0.0253288976	1.25	20	1.527883234	0.0278425118	0.0048828125	2.2153897336	0.0204460851	0	0	1			6.95
190904_01-02_600components-0225	21	0.0007609667	6.09241973588918E-10	-0.0048514314	0.0042742047	0	628.2818569689	810.0906385251	458.1753276386	928.4595501163														0.2323504809	-8.8301247162	12.0217001043	0.8587386007	1	0.0179102352	1.3631346658	16	3.6797740352	0.0895058765	0.0048828125	13.5354323454	0.0130274227	0	0	1			6.95
190904_01-02_600components-0226	21	0.000760967	-0.000000002	-0.0047714647	0.0047622412	0	627.8201929934	810.0551527905	282.7709836873	342.9053945769														0.2514220457	-10.0780427585	11.1056036721	0.8583683621	1	0.0464534029	0.8838834765	27	3.6948078203	0.2471773271	0.0048828125	6.4372406846	0.0415705904	0	0	1			6.95
190904_01-02_600components-0227	21	0.0007609671	-4.55597845632388E-09	-0.0039710629	0.0041760293	0	628.2481163938	810.3663083475	250.5435252524	458.7873279952														0.2150012629	-10.4143161413	9.6827070292	0.8582424984	3	0.0212989792	1.146255054	18	2.9943550042	0.0841495848	0.0048828125	5.4071310324	0.0164161667	0	0	1			6.95
190904_01-02_600components-0228	21	0.0007609672	-6.92158542838325E-10	-0.0052961206	0.004603078	0	627.4031987557	809.9420489855	302.6519641446	239.1691357871														0.2155259728	-11.1760712603	9.9683429599	0.857604399	2	0.0464534029	0.5255602595	27	5.6039840447	0.3360570124	0.0048828125	15.7447169315	0.0415705904	0	0	1			6.95
190904_01-02_600components-0229	21	0.000760967	2.49322148089777E-10	-0.0044871081	0.0046339621	0	627.4028440737	810.2048642777	417.3361108035	329.3333974032														0.1748441097	-10.4576885887	11.520285142	0.8575517202	2	0.0253288976	1.767766953	20	3.7817385901	0.1488874217	0.0048828125	6.4903708735	0.0204460851	0	0	1			6.95
190904_01-02_600components-0230	21	0.0007609672	-4.38192550876701E-09	-0.0045258903	0.0051988676	0	627.4902177554	810.2671619105	274.5403231196	260.2197410022														0.15621345	-10.1221131187	7.8256802119	0.8574004048	1	0.0164237581	1.4865088938	15	1.7903992945	0.0247371388	0.0048828125	2.8249865815	0.0115409456	0	0	1			6.95
190904_01-02_600components-0231	21	0.0007609672	-8.91588483074545E-11	-0.0042812251	0.0045641287	0	627.703842631	810.4055844968	414.3725640612	654.4379241904														0.1840085392	-8.2798453293	10.5345999089	0.85636481	1	0.0425979583	0.573127527	26	2.7212311911	0.1144110829	0.0048828125	8.6622735752	0.0377151458	0	0	1			6.95
190904_01-02_600components-0232	21	0.0007609675	9.03499207866076E-10	-0.0045576471	0.0047734103	0	628.6544748227	809.9673485173	631.3605011468	477.5109311124														0.1590781802	-8.1082095091	10.9274516939	0.856351206	3	5	5	0	1.0529726549	0.0363124825	4.585020216	1.0944363364	0.414979784	0	0	1			6.95
190904_01-02_600components-0233	21	0.0007609669	5.1668446033125E-09	-0.0042932904	0.005127097	0	628.6504350327	809.8058189862	700.5141340782	1252.4427987364														0.1846289263	-10.9293271542	10.0284506464	0.855915887	1	0.0716409409	0.3716272234	32	7.7570309493	0.5305627981	0.0048828125	30.9253469705	0.0667581284	0	0	1			6.95
190904_01-02_600components-0234	21	0.000760967	5.19590811155453E-09	-0.0046425266	0.0050154042	0	627.911375709	809.9649672006	454.2878079501	957.074490807														0.1650333246	-8.6158893216	8.9866106038	0.8553359518	2	0.0212989792	4.585020216	5	1.1186027258	0.0021809682	0.0150606526	1.1904759573	0.0062383266	0	0	1			6.95
190904_01-02_600components-0235	21	0.0007609671	2.3711720947376E-10	-0.0044651549	0.0044170206	0	627.6967988508	810.303091762	366.4250309575	390.7499805804														0.175787016	-10.7046568446	8.7994405379	0.8540936049	1	0.0552427173	0.4819408829	29	4.2066660405	0.23837412	0.0048828125	11.2426370148	0.0503599048	0	0	1			6.95
190904_01-02_600components-0236	21	0.0007609671	5.28529739429639E-09	-0.0049048145	0.0043441009	0	627.638465815	809.9580536363	224.5251201884	319.0571208618														0.2125012765	-12.3057326892	9.3578645489	0.8539608635	2	0.0425979583	3.5355339059	9	1.2031768204	0.010652723	0.0212989792	1.4131770142	0.0212989792	0	0	1			6.95
190904_01-02_600components-0237	21	0.000760967	-6.37423158987244E-09	-0.0041926279	0.0082204314	0	627.9645158993	810.4469823408	509.1281031679	171.8109212545														0.2020265041	-9.3908479471	10.0721198989	0.8539399221	2	0.0328475162	0.7432544469	23	4.2379448349	0.1810353512	0.0048828125	16.1126095336	0.0279647037	0	0	1			6.95
190904_01-02_600components-0238	21	0.0007609671	6.25079006240204E-09	-0.0043087247	0.0051666384	0	627.6589041093	809.7306799339	760.1101792346	730.3118688947														0.1982884972	-9.7983436523	11.1051291471	0.853293186	1	0.0276213586	0.8838834765	21	3.1650886864	0.0939555911	0.0048828125	11.7136470294	0.0227385461	0	0	1			6.95
190904_01-02_600components-0239	21	0.0007609671	3.92882769936994E-10	-0.0044375014	0.0050981027	0	628.452617477	810.1996871113	557.8263022164	514.4915105735														0.1852590931	-9.7798932162	8.3800705983	0.8532166864	1	0.0552427173	0.4419417382	29	6.1763108161	0.3445294101	0.0048828125	32.5227135029	0.0503599048	0	0	1			6.95
190904_01-02_600components-0240	21	0.0007609672	1.34642733528027E-09	-0.0044756401	0.0044401142	0	627.3230465548	809.8208134789	421.9193708458	467.9760367603														0.1991488	-9.7787125443	9.5030484536	0.8525913534	3	0.1858136117	4.2044820763	5	1.3297525888	0.0379376081	0.1313900649	1.5144639281	0.0544235468	0	0	1			6.95
190904_01-02_600components-0241	21	0.0007609672	-4.86587107937635E-10	-0.0044197347	0.0043871247	0	627.6616683898	810.2035431514	659.8919999071	687.1366585489														0.1777899321	-12.1238293084	9.2064647382	0.852590207	1	0.0126644488	2.292510108	12	3.5087540302	0.0575765911	0.0048828125	6.9466509201	0.0077816363	0	0	1			6.95
190904_01-02_600components-0242	21	0.0007609671	2.8735495895877E-09	-0.0040744505	0.0042800423	0	627.7957784384	809.6423113781	377.7866447748	198.486787381														0.1603150587	-11.1060795841	12.1688291978	0.8520703412	1	0.0253288976	0.9638817659	20	3.2806643013	0.1093236337	0.0048828125	8.2326721101	0.0204460851	0	0	1			6.95
190904_01-02_600components-0243	21	0.0007609672	0.000000003	-0.0044420895	0.0056063514	0	628.4205517188	810.9321442495	793.4174722374	1242.9399933491														0.2076804938	-9.8578732896	11.7598021215	0.851993791	2	0.0390625	0.625	25	3.8909728575	0.1909534296	0.0048828125	12.3024651038	0.0341796875	0	0	1			6.95
190904_01-02_600components-0244	21	0.0007609672	2.93775776301712E-09	-0.0047700316	0.0047883121	0	628.4350222235	810.1359800277	301.3739945851	623.7178082288														0.1984650616	-10.1738879625	10.0344787315	0.8518634756	1	0.0464534029	0.5255602595	27	3.7017228498	0.1768208979	0.0048828125	10.660434916	0.0415705904	0	0	1			6.95
190904_01-02_600components-0245	21	0.0007609671	0.000000002	-0.0041073831	0.0051931552	0	627.9546127313	810.9278361832	478.2993177193	642.8122538539														0.1960343266	-7.68705986	13.2571086077	0.8516884677	2	0.0656950324	4.585020216	4	1.1020673254	0.0040782443	0.0506577951	1.1636952319	0.0150372373	0	0	1			6.95
190904_01-02_600components-0246	21	0.0007609673	3.29573839453831E-09	-0.0041244001	0.0042833443	0	628.9831594788	810.5157105267	197.6430983512	104.7392953398														0.2273799154	-12.2012057042	9.3816601232	0.8514412966	2	0.0506577951	1.9277635318	15	1.9133075319	0.0685643466	0.0150606526	2.598238423	0.0355971425	0	0	1			6.95
190904_01-02_600components-0247	21	0.0007609672	5.83578689012362E-09	-0.00449021	0.0044006095	0	627.5774681941	809.5615862016	615.0793596641	542.0660574707														0.1876509426	-10.550861659	7.6360188104	0.8506828911	1	0.0301213052	0.8105247217	22	2.9382287403	0.1011517533	0.0048828125	10.503880065	0.0252384927	0	0	1			6.95
190904_01-02_600components-0248	21	0.0007609671	2.30622701532252E-09	-0.0048270392	0.004874068	0	628.0508823795	810.482639192	395.2093662296	360.3245766055														0.1935382465	-9.7682100097	9.1516108949	0.8503123787	1	0.0425979583	0.573127527	26	3.9874863757	0.1858826132	0.0048828125	12.798246837	0.0377151458	0	0	1			6.95
190904_01-02_600components-0249	21	0.000760967	3.25135033800173E-09	-0.0045371364	0.0044068489	0	627.9056842129	810.2368384722	209.3811291965	765.689557797														0.1705874654	-10.6561228081	8.2461823603	0.8499225994	2	0.0328475162	0.7432544469	23	2.9987183625	0.0976808738	0.0048828125	14.4263028566	0.0279647037	0	0	1			6.95
190904_01-02_600components-0250	21	0.0007609672	4.58157251609329E-09	-0.0048733565	0.004754878	0	626.9282893995	809.8715204637	629.3640071223	929.5243120253														0.1890199986	-11.9211068005	9.2027630334	0.849800644	1	0.0390625	0.625	25	3.8736420727	0.184842469	0.0048828125	12.2278261353	0.0341796875	0	0	1			6.95
190904_01-02_600components-0251	21	0.0007609673	-8.52258303094939E-10	-0.0046212498	0.0047133246	0	628.341175604	809.9644397938	515.6311168686	684.8528376864														0.2279057734	-9.2228223862	10.0294377541	0.8487748171	2	0.0253288976	0.9638817659	20	3.5521554076	0.1320883087	0.0048828125	6.8381704118	0.0204460851	0	0	1			6.95
190904_01-02_600components-0252	21	0.000760967	-5.18888331446209E-09	-0.00453551	0.0047810172	0	628.3871925354	810.2925643899	450.6252332008	517.0125924121														0.1606333174	-8.807258142	10.2373914117	0.8484826685	2	0.0929068059	4.2044820763	5	1.2375692265	0.0140106899	0.0656950324	1.350951484	0.0272117734	0	0	1			6.95
190904_01-02_600components-0253	21	0.0007609671	-4.47011388990404E-09	-0.0047403033	0.0043732952	0	628.4240232733	810.1520283302	331.0953991394	761.9787678381														0.180799651	-10.387884864	8.0399240522	0.8484370721	1	0.0716409409	0.3407836665	32	4.4682462745	0.2970310746	0.0048828125	21.9543967487	0.0667581284	0	0	1			6.95
190904_01-02_600components-0254	21	0.0007609671	3.80692394968236E-09	-0.0046429013	0.0042558978	0	628.6481767292	809.9767625111	499.3441385176	211.9505487943														0.2614748273	-12.3526018466	8.2784416387	0.8484358424	2	0.0232267015	1.0511205191	19	7.2100290692	0.2786522623	0.0048828125	27.1047825946	0.018343889	0	0	1			6.95
190904_01-02_600components-0255	21	0.0007609669	-2.51759452713129E-09	-0.0046601257	0.0048534422	0	628.3667041498	810.2066481488	277.378175656	548.3279521759														0.1979887593	-12.3395943997	7.213598147	0.8482506513	1	0.0358204704	0.7432544469	24	5.1031522331	0.2202302723	0.0048828125	13.8200446193	0.0309376579	0	0	1			6.95
190904_01-02_600components-0256	21	0.0007609672	-6.63112951392228E-09	-0.0043703091	0.0050980199	0	627.8509712663	810.0973734118	740.3595414083	673.1397714645														0.1899691681	-8.9092138118	11.8651803143	0.8477104789	2	0.3407836665	4.585020216	3	1.0439285573	0.0055506082	0.2865637635	1.0979849709	0.054219903	0	0	1			6.95
190904_01-02_600components-0257	21	0.0007609671	2.48484589806093E-09	-0.0045210406	0.0044826506	0	627.9913386602	810.581691563	437.5423812069	1100.9985560741														0.2145180012	-7.4691548689	9.9394595146	0.8469830321	1	0.0212989792	1.146255054	18	2.9967504703	0.0701699294	0.0048828125	12.0279855159	0.0164161667	0	0	1			6.95
190904_01-02_600components-0258	21	0.0007609673	0.000000001	-0.0042979589	0.0047727065	0	628.0974892095	809.7187221083	102.4076740507	369.1295831404														0.1535759966	-12.0396914656	9.3261918286	0.8466855035	1	0.0276213586	0.8838834765	21	3.7303201624	0.1343526387	0.0048828125	14.5408638697	0.0227385461	0	0	1			6.95
190904_01-02_600components-0259	21	0.0007609671	3.78920402914421E-09	-0.0045583671	0.0048736411	0	627.853243885	810.0700870491	517.2277664315	497.6673718238														0.1705062277	-9.1157211109	7.9894903564	0.8465825305	1	0.0232267015	1.0511205191	19	3.0758101876	0.0928160223	0.0048828125	6.2333897072	0.018343889	0	0	1			6.95
190904_01-02_600components-0260	21	0.0007609672	0.000000001	-0.0046073556	0.0047867435	0	627.3580545348	810.4267574921	462.7253214133	333.4181783116														0.1115938953	-12.6366476193	8.9758938083	0.8462603017	1	0.0253288976	0.9638817659	20	2.8075597928	0.0714159019	0.0048828125	8.7672390875	0.0204460851	0	0	1			6.95
190904_01-02_600components-0261	21	0.000760967	-4.39380199978947E-09	-0.0041704049	0.0044133285	0	627.9215481318	810.6484294578	453.929280344	318.7886180127														0.1618778671	-11.155895648	9.1938571902	0.8462086372	1	0.0552427173	0.4419417382	29	1.7240037207	0.0640261758	0.0048828125	2.9452828218	0.0503599048	0	0	1			6.95
190904_01-02_600components-0262	21	0.000760967	8.34951436742886E-10	-0.0053020544	0.0042729384	0	628.5692202427	810.3135597621	351.0478762782	570.6403122725														0.1951663367	-11.6540802127	10.39992703	0.8461148825	2	0.1104854346	3.8555270635	6	1.4546164499	0.0367364397	0.0716409409	1.7442438435	0.0388444937	0	0	1			6.95
190904_01-02_600components-0263	21	0.0007609671	6.18123586504698E-10	-0.0050565249	0.0045662793	0	627.7738772686	810.1774643151	260.003188797	415.5306837024														0.2157213046	-13.0605495433	10.4122357498	0.8461057709	2	0.0253288976	0.9638817659	20	2.7048363989	0.0784412945	0.0048828125	4.8691895234	0.0204460851	0	0	1			6.95
190904_01-02_600components-0264	21	0.0007609669	-1.55954972724005E-09	-0.0045266385	0.0043785189	0	627.7348342237	810.3910593629	414.9802049107	888.6865641397														0.16803823	-10.0123130074	9.9346322805	0.8455450893	1	0.0328475162	0.8838834765	23	2.7525620742	0.0909490033	0.0048828125	6.0662284716	0.0279647037	0	0	1			6.95
