exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
171211_01-02_600components-0059	22	0.0008363825	1.31847059490063E-09	-0.0152115418	0.015839222	4	808.7860605678	713.9737674266	280.8328059527	761.051497999	0.6519264627	259	809.0457047246	3.11328125	2.0794821136	0.4567901235	0.4150641026	750.9459459459	276.0231660232	0.0038480907	0.876781503	13.6341253175	28.3519197325	0.9856536934	-3.7513166364	12.0255092796	1.7655375329	0									1	0		1		6.73
171211_01-02_600components-0060	22	0.0008363822	-2.61678226339801E-09	-0.0178455919	0.0232120258	0	826.6547994426	700.2613887511	921.687904465	571.905037261														0.9722910623	-5.8348161274	15.712934443	1.762382982	0									1	0			1	6.73
171211_01-02_600components-0061	22	0.0008363823	-1.15711144249121E-10	-0.0085731465	0.019833361	1	818.893604606	714.9506031387	398.1322877441	725.1508746078	-0.3035139345	1107	830.5192327654	12.5	2.8774689045	0.5006784261	1	721.6151761518	397.233965673	0.0150508254	0.9376697361	23.8618528003	68.6617394357	0.9869305831	-4.6933238373	12.5928708925	1.7408901158	2	0.0063322244	4.585020216	2	1.0807637604	0.0225662722	0.0058066754	1.0973153134	0.000525549	1	0		1		6.73
171211_01-02_600components-0062	22	0.0008363825	1.5160622294603E-09	-0.0089502182	0.0094664464	9	815.8087311233	663.6751082884	713.3655845414	306.9871468893	-0.1390453016	544	828.8544405806	3.228515625	2.8488683921	0.2878306878	0.4365971108	277.4466911765	738.7573529412	0.0038951539	0.936369249	22.0182278601	62.7270334013	0.987659071	-5.9145014787	5.5859433092	1.6876910418	1	0.6815673329	1.9277635318	19	2.0982750169	1.6347123834	0.1432818818	2.9711722351	0.5382854512	0	1				6.73
171211_01-02_600components-0063	22	0.0008363829	3.11133657309668E-09	-0.0125245608	0.015817586	2	794.1879604736	698.4556626584	236.7848887579	442.8351610456	0.6521761048	215	833.348742813	2.74609375	2.9752414248	0.3595317726	0.9817351598	445.1627906977	240.6046511628	0.0032952516	0.941823744	10.6077238548	31.5605394355	0.9873647606	-4.32134238	8.5806918884	1.6068839577	0									0	1				6.73
171211_01-02_600components-0064	22	0.0008363822	3.69355057457976E-10	-0.0151221722	0.0231031308	1	805.2866898237	709.4449843481	265.6775509839	652.6647050694	-0.824807141	957	778.3724170381	13.546875	1.6195254561	0.6142490372	1	652.8568443051	264.4127481714	0.0174041046	0.7865984946	28.1061420369	45.5186125026	0.9847234877	-4.0980574713	9.2960670929	1.6019366544	1	0.009765625	5	1	1.0001939476	2.86607753626988E-05	0.009765625	1.0001939476	0	0	1				6.73
171211_01-02_600components-0065	22	0.0008363823	5.05089472031481E-10	-0.0090413093	0.0162171588	7	806.5950852304	720.3881563793	302.2739066402	852.9354844804	0.9721543474	204	835.8391549256	2.23828125	2.7322921904	0.4880382775	0.6538461538	854.6274509804	301.7990196078	0.0026778851	0.930617577	10.2511832868	28.0092280368	0.9799254361	-4.4156853149	9.5140666688	1.5602330097	1	0.009765625	2.9730177875	9	1.5522355707	0.4798599292	0.0048828125	1.9580131771	0.0048828125	0	1				6.73
171211_01-02_600components-0066	22	0.0008363803	1.39951732398984E-09	-0.0220546534	0.0267248157	1	785.3790488224	732.6397458898	529.1309105434	1127.9192443799	0.628872393	78	713.5192245489	1.5869140625	1.5953942565	0.65	1	1141.7307692308	488.0384615385	0.0022240663	0.7791767155	7.9204181447	12.6361896175	0.9979062591	-2.5213926771	3.7660869933	1.5600660463	2	5	5	2	1.1215472943	0.0002582259	4.2044820763	1.2047843741	0.7955179237	1	0			1	6.73
171211_01-02_600components-0067	22	0.000836382	-0.000000002	-0.0058967937	0.0151278518	15	909.2085631694	705.0805994489	1281.5364627233	649.3926981944	1.5541444053	102	876.9435496881	0.7973632813	2.9338850375	0.5396825397	0.2003929273	836.5196078431	1350.5588235294	0.0009092527	0.9401195119	7.4139025637	21.7515378013	0.9916324161	-3.1748615843	6.7914989463	1.5130767366	1	0.4819408829	2.5	13	1.5263165	0.3388368611	0.1703918332	1.9180971596	0.3115490497	1	0		1		6.73
171211_01-02_600components-0068	22	0.0008363814	1.35254371387088E-09	-0.0185108536	0.0263006489	2	803.2006358871	644.7003005898	531.101791943	164.2185565145	-0.5245137858	449	689.2075731129	7.4765625	6.1503263784	0.2519640853	0.8361266294	172.0356347439	508.5723830735	0.0108480562	0.9866932235	9.9054062473	60.9214813319	0.9687543784	-9.545022584	5.961584242	1.5072384482	2	0.4819408829	2.292510108	14	1.359564727	0.9528828672	0.15625	1.690836192	0.3256908829	0	1				6.73
171211_01-02_600components-0069	22	0.0008363828	2.59014355197709E-09	-0.0064554672	0.014321493	18	837.3676332301	693.1465137941	872.8417155879	305.6760888366	-0.134996496	1853	809.1056697863	12.078125	2.5023836659	0.3008116883	0.5261215219	129.9066378845	848.7544522396	0.0149277473	0.9166813369	46.7790225176	117.0590618541	0.9833338125	-6.1563921133	4.1552399077	1.4947915817	3	5	4.2044820763	4	1.3670453572	0.0141342344	3.5355339059	1.535730671	1.4644660941	1	0		1		6.73
171211_01-02_600components-0070	22	0.0008363832	-4.44991551260126E-09	-0.0082735832	0.0132903841	0	830.5459154727	722.4295912968	559.2896761	1058.6711837852														0.9875981888	-6.0124356855	4.7589807309	1.4906939609	2	0.4052623608	2.9730177875	9	1.1912010576	0.1114293346	0.2026311804	1.3169702987	0.2026311804	0	1				6.73
171211_01-02_600components-0071	22	0.0008363825	1.21496335691798E-09	-0.0070850043	0.0080503172	0	797.0145929972	692.3034067449	556.9762050933	666.1026599411														0.9821448072	-5.2965947931	5.5479257175	1.4822433275	1	0.3716272234	2.9730177875	12	1.5899428182	0.8483995184	0.1432818818	1.9741773437	0.2283453417	0	1				6.73
171211_01-02_600components-0072	22	0.0008363814	-2.14806690454013E-10	-0.0138837662	0.0180542402	0	805.4638845274	715.9079025018	135.7562874794	727.8336219535														0.9897293997	-5.6726778318	6.4235708225	1.4672011693	1	0.573127527	1.9277635318	21	1.8372306593	1.2919299304	0.1013155902	2.6025647968	0.4718119368	1	0			1	6.73
171211_01-02_600components-0073	22	0.0008363824	-1.47930919359031E-09	-0.0151253541	0.0178060932	0	801.964433019	713.330680731	213.9820958429	875.9850674231														0.9751815486	-3.5991117626	9.2701786887	1.4403552826	0									1	0			1	6.73
171211_01-02_600components-0074	22	0.0008363811	1.25751164854723E-09	-0.0113770493	0.0211068978	1	799.8481456196	766.0481116754	580.4201306465	1237.6612716455	0.5113953883	1090	673.7946598976	15.3359375	5.4344237705	0.2999449642	1	1237.4174311927	580.8256880734	0.0227605507	0.982923969	16.2631397266	88.3807931138	0.9693052311	-4.9803861699	7.7039329836	1.4286861402	1	0.3716272234	3.2420988866	11	1.3077505165	0.620859276	0.15625	1.514117615	0.2153772234	0	1				6.73
171211_01-02_600components-0075	22	0.0008363814	-2.92222084308206E-09	-0.0064181428	0.032085583	2	795.3274085786	757.3283029552	428.381613621	1125.838503296	0.8335071355	3900	608.1970349235	40.875	5.3149820426	0.243902439	0.9992313605	1126.6856410256	431.7966666667	0.0672068387	0.9821408044	31.6533763443	168.237126858	0.9594775967	-3.7143298292	10.219757126	1.399090958	2	0.0425979583	4.2044820763	7	1.147267293	0.1375694425	0.0253288976	1.2226249138	0.0172690608	0	1				6.73
171211_01-02_600components-0076	22	0.000836382	1.42315547420559E-10	-0.0078133813	0.0080911839	5	841.0678309046	693.9209145881	832.8789920612	557.7458242319	-0.4345597439	817	849.029993553	4.32421875	2.0677831684	0.5501683502	0.5798438609	538.6621787026	822.7931456548	0.0050931284	0.875283758	23.3041957551	48.1880237358	0.9802273458	-6.9711243958	7.7292815867	1.3715253007	1	0.5255602595	2.1022410381	15	1.7654196255	1.4128868406	0.15625	2.4341936398	0.3693102595	0	1				6.73
171211_01-02_600components-0077	22	0.0008363823	-1.36204382735686E-09	-0.011457858	0.026089653	1	841.206683834	694.3895006975	557.7042813298	419.2334050236	-0.7853981634	15	879.7912026066	0.2937011719	1.2055427547	0.6	1	254.2	570.8	0.0003338305	0.5585038993	4	4.8221710187	0.9913121592	-3.1309234405	5.2454499395	1.3389627054	2	5	5	2	1.0871529921	0.0008252825	4.2044820763	1.1181489619	0.7955179237	1	0		1		6.73
171211_01-02_600components-0078	22	0.0008363828	1.35312089001832E-09	-0.0074873688	0.01125975	4	820.0401941295	721.3192127325	352.8073905293	831.9110325932	-1.4142062898	1183	865.9773598972	8.4296875	6.4931257798	0.4417475728	0.9801159901	818.5071851226	352.1580726965	0.0097343047	0.9880694403	16.4123566554	106.5674961063	0.9582648711	-4.0340155776	10.6573055897	1.313756145	3	4.585020216	4.585020216	3	1.0202500565	0.0011065601	3.8555270635	1.0311888274	0.7294931525	1	0		1		6.73
171211_01-02_600components-0079	22	0.0008363819	-2.12933980511103E-09	-0.0165642338	0.0389589419	1	798.5202707129	711.7486994604	105.6043689541	722.2790361942	-0.0188782797	56	818.0633505126	1.2841796875	2.0429084005	0.7777777778	1	688.9107142857	60.2857142857	0.0015697802	0.8720043033	6.0097686882	12.2774069384	0.9851056271	-4.1617288748	6.9111921029	1.2771332744	2	0.009765625	4.585020216	2	1.0572480441	0.0182794709	0.0089551176	1.0578231898	0.0008105074	1	0		1		6.73
171211_01-02_600components-0080	22	0.0008363819	5.53226083659715E-10	-0.0243409154	0.0182630259	0	813.754951203	707.8612003905	638.011216796	681.6615559423														0.9870392263	-4.1434258657	6.2108968596	1.2621212088	1	0.0069053397	4.2044820763	5	1.2507588781	0.1766046512	0.0048828125	1.4367736561	0.0020225272	1	0		1		6.73
171211_01-02_600components-0081	22	0.0008363824	-3.26735411908981E-09	-0.010895284	0.0251669648	4	817.2990902645	712.521066128	287.1745601319	634.6762828933	1.299149076	528	824.3153425716	8.1171875	1.3393244503	0.6550868486	0.9723756906	635.0587121212	284.9715909091	0.0098471872	0.6652226223	22.7354640929	30.4501629491	0.9756175304	-3.6148090407	7.3952801011	1.2438193635	4	5	5	1	1.0212397357	0.0003973732	4.585020216	1.0423465164	0.414979784	1	0			1	6.73
171211_01-02_600components-0082	22	0.0008363831	-3.68411335413444E-09	-0.008588075	0.0104113536	0	867.9003971473	754.2347643315	1124.2367013459	1261.0418601227														0.9291451247	-8.5879263293	3.9478048324	1.2295799773	3	5	5	2	1.1216221431	0.008669246	4.2044820763	1.2224746488	0.7955179237	0	1				6.73
171211_01-02_600components-0083	22	0.0008363828	4.56041599042104E-09	-0.0063639293	0.0103837251	6	889.9521721271	662.2104591807	1341.8537383768	154.593640978	0.6453777314	3275	791.6721124096	21.65625	2.8594409308	0.3410037484	0.996652465	152.8720610687	1342.7065648855	0.027355075	0.9368547499	44.1196240222	126.1574587823	0.9593447737	-9.8723440504	5.051070736	1.2076595991	5	5	4.2044820763	2	1.0398734199	0.0027209869	3.8555270635	1.0749120763	1.1444729365	0	1				6.73
171211_01-02_600components-0084	22	0.0008363823	-1.14997946877108E-09	-0.0103338803	0.014627659	1	830.6577441293	672.391992618	732.1177906516	99.7110067969	-0.6081177408	973	811.6281901988	9.4375	2.5535054564	0.4269416411	1	99.3371017472	733.1695786228	0.0116278613	0.9201276777	23.5995302163	60.2615291759	0.9651791617	-9.1448036261	4.5124702622	1.1928957177	2	0.4052623608	3.2420988866	10	1.4397396644	0.7479717735	0.1858136117	1.7511545577	0.2194487491	0	1				6.73
171211_01-02_600components-0085	22	0.000836382	-2.12067505630562E-10	-0.0186058122	0.0166531306	0	828.8116317084	707.4949883086	603.0529556763	611.8355134544														0.9894688012	-6.4951102286	2.9362938618	1.1914017666	2	5	4.2044820763	4	1.1250297428	0.0026317715	3.5355339059	1.1684651686	1.4644660941	1	0			1	6.73
171211_01-02_600components-0086	22	0.000836382	1.18723030718771E-10	-0.016671627	0.0152166479	1	839.7761818818	708.5354574369	1011.4207856439	726.9689525847	0.7630736527	36	819.0681750479	0.5083007813	2.972326267	0.4444444444	1	748.8055555556	970.3333333333	0.0006205842	0.9417060399	3.9636184538	11.7811672424	0.9847217109	-2.8547756827	4.4288364072	1.1876063901	3	5	4.2044820763	3	1.2293930385	0.0074859618	3.5355339059	1.3282974176	1.4644660941	1	0		1		6.73
171211_01-02_600components-0087	22	0.0008363828	-1.77773701847506E-09	-0.0122273616	0.0392728906	2	823.8304696595	713.198391661	417.2809967396	677.3247851136	0.4138376483	487	779.9310557853	9.9921875	1.8267008129	0.6510695187	0.8696428571	673.2217659138	416.7987679671	0.0128116292	0.836848192	18.7664006462	34.2805993163	0.9808267542	-1.7070398384	8.0239284875	1.1644390729	1	0.009765625	3.2420988866	9	1.8558389951	0.8055875269	0.0048828125	2.2872261572	0.0048828125	1	0			1	6.73
171211_01-02_600components-0088	22	0.0008363815	5.59490704367062E-09	-0.0263167052	0.0224707423	0	750.9875047394	716.4395937696	158.2796711347	719.7615372964														0.9503754967	-1.8625787806	8.496508641	1.1036704669	0									1	0			1	6.73
171211_01-02_600components-0089	22	0.000836382	2.19466182465324E-09	-0.0131266032	0.0361130935	1	799.9436327069	708.520871059	55.1905538404	650.6613573862	0.4458388268	315	790.279297414	6.5	3.0373859503	0.4411764706	1	653.9047619048	29.9714285714	0.0082249402	0.9442495954	12.3186382231	37.4164586657	0.9867575997	-2.7317963885	6.0458740136	1.0912935827	3	5	5	1	1.0423498928	0.0004027201	4.585020216	1.0687050217	0.414979784	1	0			1	6.73
171211_01-02_600components-0090	22	0.0008363851	-1.34618599386696E-09	-0.0261065671	0.027663047	0	798.6942570655	700.6636362765	883.892085391	326.280778839														0.9931352639	-3.3704870192	2.793351017	1.0454209402	2	5	5	1	1.0925950455	0.0004429424	4.585020216	1.1259094238	0.414979784	1	0			1	6.73
171211_01-02_600components-0091	22	0.0008363808	-3.10370053221901E-09	-0.0172507579	0.0254038727	0	769.8841771049	707.3628300216	530.4156584322	507.6585442501														0.9592574564	-2.1342865078	12.1702006831	1.0215081084	1	0.0053247448	4.585020216	2	1.4954869815	0.0354125961	0.0048828125	1.6418700571	0.0004419323	1	0			1	6.73
171211_01-02_600components-0092	22	0.0008363814	7.20599585482849E-09	-0.0198364959	0.0430120512	1	809.0337846865	704.9981854628	624.0837189873	241.4614033892	0.7853981634	10	832.6736003485	0.365234375	1.27000127	0.625	1	254.3	570.3	0.0004386285	0.6164414003	3.1496031496	4	0.9897476434	-2.1581871349	3.0997990588	1.0039875361	2	5	5	2	1.136715427	0.0014098855	4.2044820763	1.2320409168	0.7955179237	1	0			1	6.73
171211_01-02_600components-0093	22	0.0008363805	5.57301370981402E-11	-0.0430649639	0.0471287384	1	782.4157942025	704.350095652	568.1935075497	357.2977347111	0	2	739.9781919923	0.0834350586		1	1	257	568.5	0.0001127534	1	0	2	0.9958099121	-1.9341259822	2.854667529	1.0037516498	2	5	5	1	1.1160697797	0.0005048438	4.2044820763	1.1773769124	0.7955179237	1	0			1	6.73
171211_01-02_600components-0094	22	0.0008363821	5.32204769326198E-10	-0.0180253981	0.0168883196	1	825.3771226853	710.9507205525	886.2185105055	704.7733534147	-0.261880372	282	852.1021540841	3.681640625	1.587786353	0.7663043478	1	697.3865248227	888.8936170213	0.0043206564	0.7767511297	15.0495763274	23.8955119118	0.9846299966	-2.3270478773	4.2066929569	0.9993476452	2	5	5	2	1.134314336	0.0020919144	4.2044820763	1.2195821471	0.7955179237	1	0			1	6.73
171211_01-02_600components-0095	22	0.0008363818	7.70160845164531E-10	-0.0185077876	0.0263993622	0	815.6744541101	713.2382172441	642.7141514862	748.3986150723														0.9800341556	-4.4622256199	3.6299237808	0.9867992507	1	0.0179102352	3.5355339059	8	1.4184533782	0.4676548739	0.009765625	1.783866547	0.0081446102	1	0			1	6.73
171211_01-02_600components-0096	22	0.0008363832	4.0669424976384E-10	-0.0108738648	0.0181379531	2	821.7652305271	707.1924602827	340.2876297843	499.8168335369	1.3412148165	584	823.4277240611	8.0625	10.4433095429	0.2931726908	0.9652892562	502.3167808219	341.0633561644	0.0097913876	0.9954049244	8.7274020395	91.1429610035	0.9479883834	-3.182324048	5.1601568446	0.9660774992	3	0.0552427173	3.5355339059	11	1.3969575557	0.5058143035	0.0232267015	1.6396070996	0.0320160158	1	0			1	6.73
171211_01-02_600components-0097	22	0.0008363833	-1.45012901794164E-10	-0.0087763777	0.0224937818	1	820.01812783	710.8993221713	342.6013018735	533.0408790169	1.3493802138	1370	805.5501008	16.8125	12.7228593574	0.250182615	1	526.5437956204	340.2116788321	0.020870831	0.9969063381	12.0666009247	153.5216664876	0.9615079579	-2.7710013401	5.2970560967	0.9643608387	2	0.0506577951	3.5355339059	11	1.2451298379	0.364903879	0.0212989792	1.3530121405	0.0293588159	1	0			1	6.73
171211_01-02_600components-0098	22	0.0008363833	-2.89739990469425E-09	-0.0116728216	0.0262332731	1	816.7984798009	711.0778907709	306.2697189034	590.9011730138	-0.7796074654	664	838.2754788349	8.6484375	3.4996931076	0.3676633444	1	585.5737951807	301.7846385542	0.0103169396	0.9583073773	17.0299572694	59.5996240787	0.9636497031	-2.5955896407	6.8765409582	0.9578142548	4	5	5	1	1.0156547524	0.0004366572	4.585020216	1.0243149726	0.414979784	1	0			1	6.73
171211_01-02_600components-0099	22	0.0008363815	2.27724809435098E-09	-0.0628870088	0.0727854433	0	801.748829045	738.4052582945	565.7317526767	1092.1791494507														0.980365995	-2.2476016398	2.740018613	0.9552002684	2	0.0164237581	4.585020216	4	1.1396368796	0.080212669	0.0126644488	1.1973098684	0.0037593093	1	0			1	6.73
171211_01-02_600components-0100	22	0.000836383	4.48014962281853E-10	-0.0233631437	0.0139656864	1	819.1401844381	713.3203056619	402.0137797451	759.6554942297	-0.3018746667	8	869.2745062034	0.1021728516	1.5044189192	0.6666666667	1	768.625	388.25	0.0001175381	0.7471028364	2.6403638502	3.9722133299	0.973325135	-2.3673845799	5.4308796614	0.9506722416	3	5	5	1	1.128688754	0.003571635	4.2044820763	1.1940235384	0.7955179237	1	0			1	6.73
171211_01-02_600components-0101	22	0.0008363808	2.33791330254266E-10	-0.0220243416	0.023653496	0	795.7298976226	701.3151384469	648.0544174182	431.8570976821														0.9916906716	-3.2247091262	2.0145490133	0.9133120355	2	5	5	1	1.0756573994	0.0006643705	4.2044820763	1.1232105145	0.7955179237	1	0			1	6.73
171211_01-02_600components-0102	22	0.0008363829	2.32174929836366E-09	-0.0292588381	0.0263563876	0	816.2892948629	712.9668611088	670.5050756633	682.0653319396														0.9872450009	-2.2471717299	3.2235575648	0.9070175194	3	5	4.2044820763	4	1.1961603881	0.0046742497	3.5355339059	1.2448047906	1.4644660941	1	0			1	6.73
171211_01-02_600components-0103	22	0.000836386	-6.06516788009283E-09	-0.0065489617	0.0212544608	3	827.010047514	712.8124988716	353.9880294171	566.7534886951	1.4206879757	1324	818.1910023146	15.453125	7.6526384453	0.4675141243	0.9615105301	565.2590634441	353.417673716	0.0188869408	0.991425406	15.0872577824	115.4573289392	0.9363175143	-3.1525886416	7.1625740781	0.8752078627	1	0.0506577951	1.0511205191	23	1.5218487116	0.716246235	0.0075303263	2.0361212238	0.0431274688	1	0			1	6.73
171211_01-02_600components-0104	22	0.0008363812	8.49406245108935E-10	-0.020459884	0.0227414167	0	810.574588594	720.0207085834	545.4185087093	1112.8432146389														0.9791663653	-2.350108974	2.8930819414	0.8244004013	2	5	5	1	1.0692948051	0.0016076393	4.2044820763	1.1000821965	0.7955179237	1	0			1	6.73
171211_01-02_600components-0105	22	0.0008363823	1.50473121436526E-09	-0.0234335133	0.0220252863	0	801.3511018382	719.261666772	96.2002226826	727.4113151376														0.9328807421	-3.5442023568	4.4093654757	0.8235323308	0									1	0			1	6.73
