exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	mass.perc	region.majmin.ratio	region.extent	region.orient	mass.total	region.majaxis	threshold.area	region.centroid.0	region.centroid.1	region.minaxis	mass.region	region.eccentricity	threshold.perc	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.rangesz	freq.maxsnr	freq.maxsnr.freq	freq.range.low	freq.range.high	freq.integrate	freq.avgsnr	length	artifact	signal	noise	hemodynamic	movement	res
190329_02-03_600components-0177	21	0.0007518677	-2.62710413632093E-09	-0.0072502945	0.0150934118	2	0.0102677266	7.5002223156	0.236443576	-0.4682251871	895.5548674849	99.6305352488	968	866.1332644628	1451.5506198347	13.2836776106	9.1953125	0.9910717815	0.987755102	728.5268589612	795.2214740077	865.6931030533	1452.0541788749	0.9196430218	-2.4266137918	5.0259281757	0.5854231147	3	0.0388444937	1.3155684202	3.8555270635	0.0716409409	0.1104854346	0.1726216917	1.1831090163	6	1	0			1	6.6
190329_02-03_600components-0178	21	0.0007518697	5.85157751113425E-11	-0.0091212224	0.0097459501	0														714.8797301906	767.4562360855	1455.1098386383	691.1299370176	0.7114203908	-4.5548833439	5.8313864452	0.5851717467	2	0.414979784	1.1799686855	5	4.585020216	5	0.0241867015	1.1199899503	0	0	0	1			6.6
190329_02-03_600components-0179	21	0.0007518718	-1.68810517592767E-09	-0.0118741546	0.0093140225	0														713.7453182753	767.0198787137	1478.9715296904	698.2156001905	0.6952276445	-1.6778142801	5.1669298897	0.5804752741	2	0.414979784	1.2398563782	5	4.585020216	5	0.0357204264	1.1678875135	0	0	0	1			6.6
190329_02-03_600components-0180	21	0.0007518686	-1.83507165051712E-09	-0.0079652227	0.0089488105	0														714.6646594073	768.1317603727	1476.8926546375	653.711021088	0.7163584228	-2.1568012245	5.1550815537	0.5726083051	2	0.414979784	1.1957848699	5	4.585020216	5	0.0270945732	1.1385886603	0	0	0	1			6.6
190329_02-03_600components-0181	21	0.0007518693	1.45368884302883E-09	-0.0101695936	0.0125359368	1	0.005374314	1.9467297065	0.6423280423	1.0431897226	950.7027292236	38.8809883683	607	169.9752883031	1373.5980230643	19.9724636856	5.109375	0.8579806569	1	695.4224897236	784.2363900241	179.0212065535	1366.6851615906	0.8122033458	-4.1158193148	3.5979192136	0.5697181578	1	0.0130274227	6.295242001	1.6210494433	0.0048828125	0.0179102352	0.3753992614	3.104755757	16	1	0			1	6.6
190329_02-03_600components-0182	21	0.0007518698	3.5324314890706E-09	-0.009564762	0.0092432844	1	0.0002801888	1.1286963215	0.7346938776	0.6650599345	972.4190365283	7.1961059158	36	1311.0277777778	690.8333333333	6.3755908286	0.2724609375	0.4637274582	1	715.8956927938	766.4716487008	1331.2337182918	688.8384053425	0.8147155427	-4.5845131059	1.7556135589	0.5644284251	2	0.414979784	1.2097822016	5	4.585020216	5	0.0193791423	1.1547475142	0	1	0			1	6.6
190329_02-03_600components-0183	21	0.0007518695	4.31517556113925E-09	-0.0083920554	0.0085230944	0														714.0651179044	770.2831704084	1566.4934102997	665.9347037301	0.6677732415	-3.7164386525	3.455812084	0.5642474844	2	0.414979784	1.1611791466	5	4.585020216	5	0.0265911966	1.1127046952	0	0	0	1			6.6
190329_02-03_600components-0184	21	0.0007518673	-9.13967398625179E-09	-0.0101697525	0.0084380425	0														713.7598402409	768.3908376679	1470.3275535698	673.7973701149	0.6559846712	-3.0433846179	4.395551068	0.5585761725	2	0.414979784	1.1899693372	5	4.585020216	5	0.0341287722	1.1383282538	0	0	0	1			6.6
190329_02-03_600components-0185	21	0.0007518711	-2.78072713629712E-09	-0.0122661885	0.0102203536	0														714.8731718287	768.4377115203	1473.6114412116	746.6619566599	0.665567034	-3.5899327041	4.203978449	0.5584301365	2	0.414979784	1.1508800676	5	4.585020216	5	0.0205512713	1.0882504518	0	0	0	1			6.6
190329_02-03_600components-0186	21	0.0007518672	-2.06366676481718E-09	-0.0086602274	0.0093946913	0														714.6990265404	768.5218515221	1449.2175304809	607.6700313054	0.6490012439	-4.5555495637	2.803577139	0.5541397538	2	0.414979784	1.1597402487	5	4.585020216	5	0.0210969345	1.0864873649	0	0	0	1			6.6
190329_02-03_600components-0187	21	0.0007518684	0.00000001	-0.0080087776	0.0137536427	0														715.5902136006	768.602207481	1568.272209591	666.8338253178	0.650210181	-3.2935966274	4.8243978244	0.5535453251	2	0.414979784	1.129928827	5	4.585020216	5	0.0202224405	1.0813743338	0	0	0	1			6.6
190329_02-03_600components-0188	21	0.0007518705	-1.18816917138E-09	-0.0087129352	0.0093820001	0														714.9036847863	767.8843668481	1485.9374074599	625.1110737714	0.6494158075	-2.9987189686	4.6587229972	0.5517646704	2	0.414979784	1.1875174248	5	4.585020216	5	0.0337988469	1.1335253688	0	0	0	1			6.6
190329_02-03_600components-0189	21	0.0007518708	-1.54983055163474E-09	-0.0087164265	0.0094360309	0														714.9834698581	769.3226258999	1404.8020412308	674.1682954352	0.6376924941	-5.531056735	4.5840153494	0.5502038473	2	0.414979784	1.1581133405	5	4.585020216	5	0.0254247551	1.1006096497	0	0	0	1			6.6
190329_02-03_600components-0190	21	0.000751869	5.13360078339096E-09	-0.0131381391	0.0099440929	0														714.6350749475	769.1952473627	1370.0308289153	698.7567461832	0.6644101693	-3.9465986941	3.4223068622	0.5499827333	2	0.414979784	1.171025166	5	4.585020216	5	0.0286225956	1.118801361	0	0	0	1			6.6
190329_02-03_600components-0191	21	0.0007518683	-2.46519150210093E-09	-0.0081398212	0.0196983399	1	0.0024206959	2.5104983764	0.6071428571	0.1557594892	965.7927831412	27.2697454036	204	838.6323529412	213.1666666667	10.8622836245	2.337890625	0.9172433563	1	715.7689827646	762.5019108224	844.546556921	219.87444516	0.8538357902	-1.7951840166	3.1233715413	0.5497596458	2	0.7955179237	1.2939396193	5	4.2044820763	5	0.023998953	1.1651577912	1	1	0			1	6.6
190329_02-03_600components-0192	21	0.0007518701	-1.59767510504685E-09	-0.0093306584	0.0138226185	1	0.0001509917	1	0.75	0.7853981634	970.148377392	3.829708431	12	833.5	1209.5	3.829708431	0.146484375	0	1	713.2714650784	770.3094233612	834.0032853059	1218.86879801	0.9062749641	-1.6982613372	2.3538086892	0.5495792631	3	0.7955179237	1.2413211925	5	4.2044820763	5	0.0119806413	1.1307118666	2	1	0			1	6.6
190329_02-03_600components-0193	21	0.000751869	0.000000001	-0.0086717999	0.0113162208	0														713.776784518	769.7028396492	1368.3734096702	743.1860461033	0.6699674286	-4.2055927753	2.5318697937	0.5485608317	2	0.414979784	1.1402787706	5	4.585020216	5	0.0207101283	1.089308927	0	0	0	1			6.6
190329_02-03_600components-0194	21	0.0007518678	-4.12400475678975E-09	-0.0105466108	0.0212989573	1	0.0069017745	1.445548016	0.7288401254	-0.4082549908	912.3559435083	29.4598614046	465	1133.0494623656	802.3225806452	20.3797183336	6.296875	0.7221091236	1	722.0390797719	767.7102298971	1133.1483332532	802.3162962181	0.8461489151	-1.8197692354	3.7716462427	0.547836679	2	0.7955179237	1.2078266492	5	4.2044820763	5	0.0241433378	1.1380884509	1	1	0			1	6.6
190329_02-03_600components-0195	21	0.000751868	-1.26504965274779E-09	-0.0097476293	0.0101289711	0														715.8645463385	768.8154396884	1218.1591940112	679.8880012297	0.6708276434	-5.2244247671	4.7093737076	0.5465348932	2	0.414979784	1.178246965	5	4.585020216	5	0.0272309003	1.1182202405	0	0	0	1			6.6
190329_02-03_600components-0196	21	0.000751868	0.000000002	-0.0116049361	0.0116051152	0														714.3934733009	768.0789233649	1447.036019743	690.7200881151	0.6467156839	-2.0786393889	4.0213929552	0.543360175	2	0.414979784	1.1751256671	5	4.585020216	5	0.0291277174	1.1153242077	0	0	0	1			6.6
190329_02-03_600components-0197	21	0.0007518683	0.000000008	-0.0077581271	0.010750551	0														715.3047387371	767.7593704931	1197.7296883562	687.9452713776	0.6264199546	-2.1817143067	4.3473683253	0.5427912008	2	0.414979784	1.1545811787	5	4.585020216	5	0.027685033	1.1037816512	0	0	0	1			6.6
190329_02-03_600components-0198	21	0.0007518699	2.18262004124886E-09	-0.0097131849	0.0109376663	0														732.2976016403	769.5554874338	1277.2091392633	779.3687692828	0.849285865	-4.8278191988	3.95543323	0.5398656243	2	0.7955179237	1.130494273	5	4.2044820763	5	0.0166093663	1.0968519221	1	1	0			1	6.6
190329_02-03_600components-0199	21	0.0007518698	2.31882214035653E-09	-0.0086586511	0.0126595529	0														715.8906448788	768.3020880675	1542.7803780611	644.9518112407	0.6354539587	-2.0488470857	3.8256932459	0.538086623	2	0.414979784	1.1553161037	5	4.585020216	5	0.0259465329	1.0983483214	0	0	0	1			6.6
190329_02-03_600components-0200	21	0.0007518693	5.42018564857476E-09	-0.0097402288	0.0097570012	0														715.4496741723	767.5807010098	1494.5897196785	676.8159410322	0.6329538442	-2.6442803653	4.3406732695	0.5355545624	2	0.414979784	1.1558862257	5	4.585020216	5	0.0261634124	1.1003787655	0	0	0	1			6.6
190329_02-03_600components-0201	21	0.0007518692	3.38505134744966E-09	-0.0091627266	0.0127976635	1	0.0005659991	2.3256163992	0.7051282051	-1.5372897912	961.8984043356	12.8425995128	55	1247.1090909091	887.7454545455	5.5222346717	0.5444335938	0.90283197	1	725.1815287198	774.6902362882	1247.0558610865	887.8639446236	0.8784426242	-2.0599531246	2.907425871	0.5342496867	2	0.7955179237	1.2106348791	5	4.2044820763	5	0.0175025821	1.1373733593	1	1	0			1	6.6
190329_02-03_600components-0202	21	0.0007518694	1.78170997293509E-09	-0.0091750384	0.0349577957	1	0.0013309693	5.414065352	0.4343434343	-0.3053411267	969.2478130112	25.83483482	86	1094.6162790698	1231.3488372093	4.7717995887	1.2900390625	0.9827941799	1	715.2645681864	770.6227341053	1096.6900568785	1205.1742884041	0.816561794	-3.9508194206	2.4988735414	0.5307506277	2	0.414979784	1.1988379041	5	4.585020216	5	0.0171488412	1.1386632537	0	1	0			1	6.6
190329_02-03_600components-0203	21	0.0007518708	-6.12907494708194E-09	-0.0092037612	0.0085803677	0														715.4420160718	767.0807239931	1407.2934113032	701.079030194	0.6215495301	-1.9194448364	4.6782145187	0.5266185039	2	0.414979784	1.1745073234	5	4.585020216	5	0.0365872621	1.1304657373	0	0	0	1			6.6
190329_02-03_600components-0204	21	0.0007518707	-7.72715651596685E-09	-0.0091897081	0.0135258557	0														714.7094224193	767.7080672406	1535.9934247696	634.5194742317	0.6315173344	-4.6355769468	2.5380917151	0.5263650796	2	0.414979784	1.1133430637	5	4.585020216	5	0.0193934493	1.0720537236	0	0	0	1			6.6
190329_02-03_600components-0205	21	0.0007518703	-0.000000006	-0.0086306161	0.0092627322	0														713.9677889894	768.0409076552	1483.3828994729	653.3129502162	0.6088689823	-2.2911075005	4.3294306949	0.5239923156	2	0.414979784	1.1538014367	5	4.585020216	5	0.0273675714	1.096003348	0	0	0	1			6.6
190329_02-03_600components-0206	21	0.0007518692	-4.05782719493925E-09	-0.0142974894	0.0157428843	0														714.9269338231	767.8456420257	1136.8696063101	779.035880557	0.5961589	-3.9695904872	3.5424556335	0.5229342334	1	0.1977483679	6.2367479691	0.625	0.0048828125	0.2026311804	1.990451146	3.4201645891	44	0	0	1			6.6
190329_02-03_600components-0207	21	0.0007518692	0.000000007	-0.0087908506	0.0094313428	0														713.407730129	768.9278035968	1535.4269628	668.484184748	0.637348397	-2.6262775813	4.4220288339	0.5218430104	2	0.414979784	1.14196428	5	4.585020216	5	0.0221445796	1.0856004679	0	0	0	1			6.6
190329_02-03_600components-0208	21	0.0007518699	2.17828785679871E-10	-0.010635595	0.0086939985	0														715.5069048234	767.581173999	1476.6420714256	692.4443319752	0.6175243985	-2.6486408219	4.2563358944	0.517815099	2	0.414979784	1.1466635271	5	4.585020216	5	0.0278246741	1.1005799816	0	0	0	1			6.6
190329_02-03_600components-0209	21	0.0007518692	1.35148912793985E-09	-0.0102809263	0.0099761864	0														713.5431053968	768.7761873681	1331.8590902958	673.2002131768	0.6349118602	-4.8590257399	4.2498278364	0.5164280238	2	0.414979784	1.1516935822	5	4.585020216	5	0.0287261235	1.1082526402	0	0	0	1			6.6
190329_02-03_600components-0210	21	0.0007518688	-2.23218102949433E-09	-0.0096969516	0.0086349182	0														713.7143160927	768.8084582337	1508.7379727034	643.8749707838	0.6061712333	-4.2005812972	2.4761719462	0.5119148172	2	0.414979784	1.1542393982	5	4.585020216	5	0.0275644608	1.0962470298	0	0	0	1			6.6
190329_02-03_600components-0211	21	0.0007518684	-8.6158408780373E-10	-0.0073106881	0.0096562415	1	0.0015217916	1.3319299167	0.7157894737	-1.406582386	975.4128030162	18.7672983536	204	999.7352941176	706.8333333333	14.0903046911	1.484375	0.6605406839	1	715.7025027097	768.6289349846	989.544261614	693.8795575846	0.881011086	-2.5381223656	2.0469049037	0.5112411713	2	0.7955179237	1.2634167843	5	4.2044820763	5	0.0156331672	1.1324949841	1	1	0			1	6.6
190329_02-03_600components-0212	21	0.0007518683	5.57622167766164E-09	-0.0201706084	0.0101325157	0														714.9606074689	767.1577874382	1121.793413656	790.9211632636	0.6026123263	-4.2160874589	2.3033390117	0.5088287073	2	0.414979784	1.1261487038	5	4.585020216	5	0.0187662029	1.0662081406	0	0	0	1			6.6
190329_02-03_600components-0213	21	0.0007518706	0.000000003	-0.013837308	0.0091213625	0														714.8825426253	768.1235414914	1472.2205643611	735.2182883809	0.5895515239	-2.9063535548	4.7786701518	0.5082452674	2	0.414979784	1.1461222375	5	4.585020216	5	0.0273146774	1.0905727209	0	0	0		1		6.6
190329_02-03_600components-0214	21	0.0007518675	-1.44469740653846E-09	-0.0137869975	0.0128765431	1	0.0021707533	1.8672917186	0.8961038961	0.0178831347	962.7274144728	22.2551699258	207	761.1787439614	428.115942029	11.9184215859	2.08984375	0.8445130575	1	712.4692442512	763.3477075618	762.5090726003	433.6943884393	0.9276688158	-1.9573833966	2.3679200802	0.507503224	3	0.7955179237	1.2934524778	5	4.2044820763	5	0.0128215006	1.1807625326	1	1	0			1	6.6
190329_02-03_600components-0215	21	0.0007518679	-6.29761868603748E-10	-0.0090394245	0.0111140018	0														717.0181909009	768.5889906349	1424.8426578786	825.1506615255	0.6754312514	-3.8924255115	2.3364295621	0.5057551471	2	0.414979784	1.1916116816	5	4.585020216	5	0.0297132094	1.1308475737	0	1	0			1	6.6
190329_02-03_600components-0216	21	0.000751868	-7.9171228729094E-11	-0.011816259	0.0127569358	0														724.2391779164	768.0732052994	1279.5662551635	746.04659557	0.8621205896	-2.5915544409	2.2757932141	0.5051056532	2	0.7955179237	1.2013967867	5	4.2044820763	5	0.0153241374	1.1083295426	1	1	0			1	6.6
190329_02-03_600components-0217	21	0.0007518672	-7.06232354826524E-10	-0.0106338608	0.0160155363	2	0.0001580146	1.3102722936	0.75	0.5596716176	961.0218791944	4.4180719983	12	810.5833333333	278.75	3.3718731747	0.1518554688	0.6461621653	0.7058823529	716.4205179596	766.5788329732	820.7253098797	289.2628551319	0.9282593611	-2.1329574207	1.5789141836	0.5049566115	3	0.7955179237	1.3043684024	5	4.2044820763	5	0.0123323776	1.1740868527	1	1	0			1	6.6
190329_02-03_600components-0218	21	0.0007518677	6.09124720500442E-09	-0.039401576	0.0330042778	0														719.2592036184	757.3435922252	870.8707752379	272.2634683305	0.7803580038	-5.049231517	12.5630965493	0.5028631324	2	0.7420988866	1.0540598405	4.2044820763	2.5	3.2420988866	0.0173732079	1.031879748	4	1	0			1	6.6
190329_02-03_600components-0219	21	0.0007518682	3.78815222268018E-09	-0.0080839608	0.0131516294	2	0.0010904828	3.639097089	0.8787878788	0.0576305882	988.6676212737	23.2135814347	116	445.3103448276	1095.5086206897	6.3789398489	1.078125	0.9615032847	0.8345323741	701.8267179127	781.3685611839	451.008237626	1096.5556908104	0.8909003445	-2.8089621237	1.6487918332	0.5023242013	3	0.414979784	1.2153873736	5	4.585020216	5	0.011873817	1.1620114557	0	1	0		1		6.6
190329_02-03_600components-0220	21	0.000751869	-0.000000002	-0.0073084594	0.0124639303	1	0.0014929113	1.6001707094	0.6360294118	-0.8601869072	960.2671951015	19.0489716543	173	1258.9132947977	788.5838150289	11.9043371697	1.43359375	0.7806781289	1	718.4182368814	768.0458404288	1265.9080382847	784.4942461173	0.6893701974	-2.5633754125	4.4026459332	0.5022743108	2	0.414979784	1.1467277945	5	4.585020216	5	0.0184347424	1.0830280519	0	1	0			1	6.6
190329_02-03_600components-0221	21	0.0007518697	5.09092036574696E-09	-0.0190555479	0.0102431434	0														714.901884996	768.4076218979	1302.2725254136	671.0206318723	0.5792410418	-4.946022408	3.2024123888	0.5013685381	2	0.414979784	1.1595334179	5	4.585020216	5	0.0319611886	1.1044146883	0	0	0	1			6.6
190329_02-03_600components-0222	21	0.0007518695	7.39071143145562E-11	-0.0114894199	0.0193646006	0														715.083347931	768.608392823	1290.4946495391	771.7433207194	0.5626915802	-2.8788630706	4.2512277628	0.4994111168	1	0.1655090207	6.7358216658	0.1432818818	0.0048828125	0.1703918332	1.5784820502	3.8835380534	42	0	0	1			6.6
190329_02-03_600components-0223	21	0.0007518689	-5.75579440957886E-09	-0.008591146	0.0149993937	0														714.6776375401	768.4130029867	1471.9241689773	618.3646241014	0.5610333671	-2.3727885415	4.0890420646	0.4990731998	1	0.1513671875	8.0601690719	0.15625	0.0048828125	0.15625	1.3600896291	3.8643441253	41	0	0	1			6.6
190329_02-03_600components-0224	21	0.000751868	-4.87491929340689E-09	-0.0084301975	0.0176477592	1	0.0004119125	1.5223768761	0.8571428571	-1.3376369257	966.6940355773	7.5886653235	30	833.0666666667	1208.9	4.9847481545	0.3981933594	0.7540059647	1	714.9176256396	763.7506485576	834.3348206831	1200.0627116921	0.8970703768	-1.4737874939	2.2185983316	0.4978574521	2	0.414979784	1.2369286942	5	4.585020216	5	0.011775298	1.1743887049	0	1	0			1	6.6
190329_02-03_600components-0225	21	0.000751869	-0.000000004	-0.0080854546	0.0101487882	0														715.7605377261	768.5867360794	1443.7761945319	577.3681266877	0.5813261939	-4.6844217306	3.1930092583	0.4955061982	2	0.414979784	1.1428372231	5	4.585020216	5	0.0293877959	1.0930797226	0	0	0	1			6.6
190329_02-03_600components-0226	21	0.0007518699	-5.49250493963125E-09	-0.0110679735	0.0192217068	0														715.2358456245	768.212248198	1437.1087182593	707.8764620839	0.5605505212	-4.5002091214	4.8349171362	0.4941742574	1	0.1809307992	7.5147902685	0.7432544469	0.0048828125	0.1858136117	1.8245587824	3.8694420642	43	0	0	1			6.6
190329_02-03_600components-0227	21	0.000751869	3.32822578219351E-09	-0.0107142068	0.0082977739	0														714.8387008331	768.5715016175	1523.9615544649	652.1423992857	0.5566027289	-4.256576106	2.6421510743	0.493860099	1	0.1655090207	6.9864190103	0.8838834765	0.0048828125	0.1703918332	1.8745878632	4.0813252542	42	0	0	1			6.6
190329_02-03_600components-0228	21	0.0007518699	-5.12211043559931E-09	-0.0095114531	0.0101041925	0														715.6861857211	767.8944801735	1537.6854832928	638.9448396173	0.5770196037	-4.0135401539	3.2885423292	0.4929269664	2	0.414979784	1.1422312728	5	4.585020216	5	0.0261119626	1.0838313247	0	0	0	1			6.6
190329_02-03_600components-0229	21	0.0007518695	-1.12132132559145E-09	-0.009803511	0.0174570666	0														716.3756754309	767.9206273744	1569.3569911702	658.3107591393	0.5638139231	-2.3372476303	4.3545985298	0.491082974	2	0.414979784	1.1213413356	5	4.585020216	5	0.0207690275	1.064951548	0	0	0	1			6.6
190329_02-03_600components-0230	21	0.0007518682	1.83102590965325E-09	-0.0100170741	0.0100063056	0														714.4241204548	768.8701231837	1535.7205330315	675.6704442748	0.5697791533	-4.7210356437	3.3916972077	0.4891383874	2	0.414979784	1.154016067	5	4.585020216	5	0.0306816585	1.0964144017	0	0	0	1			6.6
190329_02-03_600components-0231	21	0.0007518697	5.30950996762034E-09	-0.0099127343	0.0096386999	0														715.199552452	769.023596723	1546.4586097546	635.2115368032	0.5568046092	-4.8158978986	3.0050672748	0.4877276318	2	0.414979784	1.1098308815	5	4.585020216	5	0.0219023345	1.0650447379	0	0	0	1			6.6
190329_02-03_600components-0232	21	0.0007518704	-8.46475993554414E-09	-0.0108532775	0.0100290718	0														714.6528044617	767.8835139302	1483.2099207509	652.6536948755	0.549947689	-4.8876479535	2.4448656567	0.4874668076	1	0.1809307992	6.9798839133	0.8105247217	0.0048828125	0.1858136117	1.7102125388	3.7310894993	43	0	0	1			6.6
190329_02-03_600components-0233	21	0.0007518694	4.81620421273534E-09	-0.0089767292	0.0142777459	0														715.9205453559	768.3620479374	1168.7590362651	791.537876802	0.544488221	-3.4637333608	4.9922911423	0.4868324285	1	0.1977483679	6.6209150454	0.625	0.0048828125	0.2026311804	1.7858570096	3.7658389374	44	0	0	1			6.6
