exp_ic	age	freq.avgsnr	freq.integrate	freq.maxsnr	freq.maxsnr.freq	freq.range.high	freq.range.low	freq.rangesz	length	mass.perc	mass.region	mass.total	region.centroid.0	region.centroid.1	region.eccentricity	region.extent	region.majaxis	region.majmin.ratio	region.minaxis	region.orient	signal	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	spatial.avg	spatial.max	spatial.min	spatial.n.domains	spatial.std	temporal.autocorr	temporal.max	temporal.min	temporal.n.freq	temporal.std	threshold.area	threshold.perc	anml	artifact	hemodynamic	movement
190408_03-04-0212	22	1.0642697647	0.0459362457	1.1315860245	4.2044820763	2.7262693317	1.0511205191	1.6751488126	12	0.0208491842	16.8125	806.3864669365	326.9575523705	1259.5005512679	0.9605936089	0.0696620584	232.8640351112	3.5976828614	64.7261151366	0.6545618077	0	579.4620944771	825.8763842623	293.2815102235	1201.7869817696	5.39513415522512E-10	0.0242259855	-0.0068584055	21	0.0007516445	0.9471671905	10.923114246	-8.8450225826	4	2.7497061542	1814	0.6469329529	0	1	1	
190408_03-04-0213	22	1.0667049873	0.0863001383	1.0924330185	2.9730177875	2.5	1.0511205191	1.4488794809	11	0.0842362653	61.40625	728.9764069764	509.4017532874	387.3135879775	0.7791121265	0.7010535558	127.7582719927	1.595189943	80.0896924873	-0.0986670713	1	639.9015446506	737.0817850974	508.2127210398	387.857585518	2.72650593073028E-10	0.0144841541	-0.0039634504	1	0.0007516447	0.9083271873	13.0336250755	-7.6001901832	3	2.7431350136	7985	1	0	0		
190408_03-04-0214	22	1.0734373845	0.043910488	1.1242658343	3.8555270635	2.7262693317	1.3631346658	1.3631346658	9	0.0647226808	51.21875	791.3570542587	675.0372813747	1120.3654495244	0.4874745437	0.7146929825	97.7975601904	1.1452953791	85.3906878284	-0.8698498243	1	662.6809999393	821.2640342293	675.0639827895	1120.3157766656	-3.76021796413111E-10	0.013609224	-0.0048650226	1	0.0007516448	0.9374719382	13.5604540353	-7.2813782344	2	2.6917602376	6518	1	0	0		
190408_03-04-0215	22	1.0778958957	0.0395128534	1.1264261646	3.8555270635	2.9730177875	1.6210494433	1.3519683442	8	0.0651050043	52.03125	799.1897176577	498.5078258395	562.9738190097	0.5980923663	0.7171428571	106.3015657757	1.2477740057	85.1929638615	-0.5741968317	1	640.6933959938	767.6887332003	498.6106156726	563.2178495327	-5.33473806379424E-09	0.012760354	-0.0042382786	1	0.0007516447	0.9359375997	12.534807517	-6.6379975275	4	2.6861306781	7028	1	0	0		
190408_03-04-0216	22	1.1296673725	0.1692406705	1.1833305893	2.9730177875	2.5	0.8105247217	1.6894752783	14	0.0655188819	50.90625	776.9706763745	336.4789915966	1309.2541648238	0.4454228562	0.7367220593	99.1181918393	1.1169186885	88.7425314446	-0.1016422654	1	608.9646369599	847.6571552754	326.9821992935	1308.9671663019	-2.46801334426561E-09	0.0129432507	-0.0041547523	2	0.0007516447	0.9380207811	13.0425859109	-7.493407992	2	2.6789147446	6783	0.9261332605	0	0		
190408_03-04-0217	22	1.1131498457	0.1381262095	1.1843381804	2.9730177875	2.7262693317	0.9638817659	1.7623875658	13	0.0759676256	58.4375	769.2421545546	399.5300456389	1263.8311359026	0.3846529446	0.7446426886	105.4135818625	1.0833517017	97.3031949796	1.3442688327	1	627.0251184233	842.7065901551	399.6555511285	1264.0047354866	8.01254074040522E-10	0.0144798271	-0.0050712774	1	0.0007516445	0.9274972368	13.008281485	-6.4153002787	3	2.6764968873	7888	1	0	0		
190408_03-04-0218	22	1.1083241825	0.0266301442	1.1552960694	4.2044820763	2.9730177875	1.9277635318	1.0452542557	6	0.0138472375	12.4375	898.1935909511	215.3299904489	497.9512893983	0.9952167422	0.1517941283	187.8103364415	10.2363014527	18.3474800258	-1.1305334262	0	631.5204382169	792.5767922352	348.1638955181	696.0871125894	0.000000002	0.0116489669	-0.0046271132	5	0.0007516441	0.9548208965	12.0437075386	-6.9968721989	2	2.6727435595	2094	0.4254368143	0	1	1	
190408_03-04-0219	22	1.0873232051	0.0786061114	1.1197733853	3.8555270635	2.7262693317	1.146255054	1.5800142777	11	0.0605664006	48.3125	797.6782423213	354.2050284346	274.49715654	0.4775158594	0.7113808155	99.5560137812	1.138144406	87.4722164075	0.2949257725	1	614.2849507203	741.688881938	349.8698424764	368.6256936956	-4.13270029447869E-10	0.0124422443	-0.0042150142	6	0.0007516443	0.9306967523	13.4565812899	-8.0402424561	3	2.652523645	6682	0.815176284	0	0		
190408_03-04-0220	22	1.0754653885	0.1235320464	1.1445149769	3.2420988866	2.5	0.8105247217	1.6894752783	14	0.0771182926	60.15625	780.0516319216	606.0266335227	342.8512073864	0.6848098461	0.7486706842	122.2595051016	1.3722657781	89.093167706	0.1176629747	1	655.1425236541	738.002813846	607.8989849396	343.8594186737	2.76702221778778E-09	0.0128513902	-0.0043189073	1	0.0007516448	0.912924454	11.2986010185	-7.9519508658	3	2.6451312248	8448	1	0	0		
190408_03-04-0221	22	1.121294357	0.2023237497	1.1941170879	2.5	2.5	0.7432544469	1.7567455531	15	0.0488444444	41.46875	848.9962472648	198.5722481176	1187.7673001076	0.6014624304	0.718814433	94.5386585015	1.2517194154	75.5270369203	-0.1966828975	1	619.9827906069	822.3474269017	197.9671146411	1188.2145465038	5.4884773717444E-10	0.0121155521	-0.0054625021	1	0.0007516453	0.9302925878	12.340644405	-6.7419017872	2	2.5547925827	5578	1	0	0		
190408_03-04-0222	22	1.2227963105	0.4358209667	1.3777608231	2.5	2.1022410381	0.4419417382	1.6602992999	19	0.0825483763	60.40625	731.7678757407	260.3798826906	1377.5678272807	0.4608402576	0.7484588081	107.3967783766	1.1267820169	95.3128260555	0.5093059087	1	607.0345028796	858.9438120032	261.8446122129	1376.9550694049	7.31485120723974E-10	0.0143799142	-0.0041964408	1	0.0007516443	0.9510014772	14.1070016913	-7.0312379036	2	2.5280940211	8013	1	0	0		
190408_03-04-0223	22	1.1642679089	0.5209281392	1.2715773184	3.2420988866	2.1022410381	0.3125	1.7897410381	23	0.0756141875	57.03125	754.2400689731	288.6899855624	185.7279170495	0.700155277	0.757205327	116.8068604162	1.4005786477	83.3990012687	0.0259093902	1	614.1108930312	719.3766336268	289.7005069485	185.1253579601	2.43244068308244E-09	0.0134576813	-0.0045486061	1	0.0007516441	0.9424491698	13.7296066565	-7.6053348486	2	2.5028194574	7619	1	0	0		
190408_03-04-0224	22	1.0653449311	0.0376280912	1.1070037204	3.8555270635	2.7262693317	1.4865088938	1.2397604379	8	0.0647206564	50.59375	781.7249210362	488.1434561246	1017.4564240791	0.6299720988	0.685837527	105.0442413667	1.2876347201	81.5792240818	1.1047948974	1	636.1395933023	808.2195249605	487.6371424625	973.9058887582	4.31888212014906E-09	0.0135080394	-0.0038639164	2	0.0007516444	0.932501481	11.980395771	-6.3614841828	3	2.4879564084	6678	0.8513513514	0	0		
190408_03-04-0225	22	1.0989197893	0.0112728607	1.1604274163	3.8555270635	2.7262693317	1.6210494433	1.1052198883	7	0.001706129	1.515625	888.3413614925	210.993902439	764.0548780488	0.7409884488	0.6431372549	17.7913574676	1.4891638629	11.9472127353	0.6045157188	0	682.0185571179	795.77522612	211.0693523475	752.6700492383	1.17752342185085E-10	0.0110208137	-0.0097682506	1	0.0007516432	0.9831708933	17.4966363233	-3.9139728694	3	2.4857808153	164	1	0	1		1
190408_03-04-0226	22	1.0921512054	0.092004582	1.1289438529	3.8555270635	2.7262693317	1.146255054	1.5800142777	11	0.0535310155	45.28125	845.8881188901	363.5436893204	1207.9983048236	0.8492648115	0.6130952381	126.4423375425	1.8940573417	66.7573968108	-0.7407369536	1	629.316975196	827.1425544266	364.8503627214	1207.5048592043	5.27512249664782E-10	0.0120616171	-0.0048732531	1	0.0007516451	0.9210455112	9.8551676846	-6.4792909928	4	2.4598987843	6489	1	0	0		
190408_03-04-0227	22	1.1652182596	0.1949419682	1.2606075956	2.9730177875	2.5	1.0511205191	1.4488794809	11	0.0555623307	47.03125	846.4592720583	801.7237048666	287.8066219495	0.7861405824	0.6238425926	121.5743711435	1.6179980395	75.1387629497	-0.8608245578	1	679.1935477994	741.1604498646	801.9956869651	287.9726233195	-6.63740053364402E-10	0.0126467592	-0.0049672685	1	0.0007516454	0.9204921752	11.0859035225	-7.509955297	3	2.3312324796	7007	1	0	0		
190408_03-04-0228	22	1.1955197393	0.3297867049	1.3308145548	2.9730177875	0.9638817659	0.3125	0.6513817659	14	0.0180491722	16.34375	905.5124436483	1472.6112565445	729.3333333333	0.8509788646	0.7180451128	75.1370308422	1.9040367923	39.461963733	0.102233459	1	721.4909288811	793.3845585504	1468.8535573378	796.0000819925	3.20954633855118E-09	0.0111408268	-0.006601342	2	0.000751646	0.9638924473	18.197235406	-7.696506724	1	2.2548037638	2292	0.6264006559	0	0		
190408_03-04-0229	22																				0	717.4317849994	798.4102487213	866.5471889898	885.09160601	-1.92756597667432E-09	0.0219190406	-0.014419866	0	0.0007516424	0.997193402	4.4311353314	-3.9238639238	0	2.2095884308			0	1		1
190408_03-04-0230	22	1.6163681995	0.6320305623	2.6872220971	1.6210494433	0.0656950324	0.0150606526	0.0506343798	18	0.053161956	35.0625	659.5411955728	1152.8776167472	372.4428341385	0.9717463223	0.2843406593	144.1415621938	4.2367904709	34.0214044534	0.9079975567	0	710.6019415406	758.5433288239	1158.994924893	375.1157227006	1.84792240695744E-09	0.0520314054	-0.0035535244	2	0.0007516436	0.9317502439	21.829570502	-16.8089048173	3	2.2028838003	3726	0.9997316877	0	0		
190408_03-04-0231	22	1.0745441268	0.0429409124	1.1227049306	3.8555270635	2.5	1.3631346658	1.1368653342	8	0.0425769174	35.6875	838.1889096757	538.7082011781	1004.7974626189	0.1771438938	0.6984177215	76.8213820696	1.0160691718	75.6064490504	-1.0771162165	1	646.7148708064	799.9464943126	537.983484189	964.8036554545	7.94009887425988E-10	0.012747075	-0.0052528678	2	0.0007516455	0.9346188563	11.4531000041	-6.6386461215	4	2.1792629429	4414	0.8654901961	0	0		
190408_03-04-0232	22	1.0475353378	0.0459484753	1.0748190313	3.5355339059	2.5	1.25	1.25	9	0.057293627	47.09375	821.9718754715	575.3971073731	384.5749096054	0.7455433395	0.7540303461	110.7241979736	1.5004715671	73.792933101	-0.1508301261	1	652.2425816648	747.6854975899	575.1059629377	384.5738475573	-0.000000002	0.0124274995	-0.0048589563	1	0.000751645	0.9071727684	11.1152284139	-5.8225846031	5	2.1600719011	6361	1	0	0		
190408_03-04-0233	22	1.19473518	0.2689133917	1.3070338519	2.9730177875	2.292510108	0.8105247217	1.4819853864	13	0.0425358135	36.21875	851.4883591027	255.6971201589	1317.0877855015	0.8920225128	0.7485875706	120.9541774863	2.2124335817	54.6701959712	0.0555919573	1	616.0841222904	837.2754283668	257.1065550558	1317.0050435384	6.15615897660607E-10	0.0116853807	-0.0052973743	1	0.0007516452	0.9331549153	10.1151309943	-5.6570830889	3	2.1204245828	5035	1	0	0		
190408_03-04-0234	22	1.7178005919	0.4995865859	2.9620161502	2.292510108	0.0106494896	0.0048828125	0.0057666771	10	0.0074040993	6.4921875	876.8369035388	46.5720430108	637.4516129032	0.9364549926	0.5670731707	41.7109786697	2.8507266714	14.6317004323	1.2988176109	0	649.008927726	790.8688211667	46.4425743741	636.5820921765	-1.41558915580532E-10	0.0200411415	-0.012202966	1	0.0007516437	0.9784909993	30.8728098087	-4.0992334718	1	2.0664693472	465	1	0	1		1
190408_03-04-0235	22	1.0256343886	0.0002716879	1.0293862179	5	5	4.585020216	0.414979784	0	0.0092521608	8.75	945.7250202688	1256.0620957309	745.425614489	0.3801950845	0.7333965844	33.0989648615	1.0811905813	30.6134417312	1.4315560074	0	684.7533650805	790.3088167287	1256.2787496993	744.2337067106	5.05662539748076E-09	0.0208147504	-0.0091531896	1	0.0007516457	0.9863751752	10.3100091203	-3.7253933381	2	2.0288283488	773	1	0	1		1
190408_03-04-0236	22	1.0325023048	0.0155442213	1.0462858169	4.585020216	0.4052623608	0.3407836665	0.0644786944	3	0.0485422908	38.59375	795.0541548763	934.0768136558	171.4032716927	0.9778706706	0.293814433	162.9730726614	4.7798792727	34.0956462214	0.5600384255	0	684.3997451234	747.3876461943	934.9533029791	169.760765501	3.16325922333124E-09	0.0174022972	-0.004624683	4	0.0007516454	0.9655489308	8.2098501404	-12.4290666847	3	2.0243290572	4218	0.9941079425	0	0		
190408_03-04-0237	22	1.0654306255	0.0037572651	1.0887890491	5	0.0075303263	0.0069053397	0.0006249866	2	0.023756324	21.875	920.8074456385	1339.9183135705	945.097826087	0.4020614004	0.6764705882	65.3764547185	1.0921648331	59.8595127183	-0.7536312972	1	706.3183208894	794.2959157788	1339.6631770782	935.1705554266	-8.38502078992027E-10	0.0115090507	-0.006029925	2	0.0007516457	0.9469569071	9.3135349681	-7.6315254612	2	1.9974368491	3036	0.9559193955	0	0		
190408_03-04-0238	22	1.046234319	0.0271986481	1.0927513023	3.8555270635	2.5	1.25	1.25	9	0.030895481	26.90625	870.8797891453	579.1263490392	1085.047907344	0.812006251	0.6505136986	91.4905471052	1.7133593143	53.3983422763	0.8618627955	1	650.0457465539	796.0511502263	583.8889538806	886.3557227057	-2.16213288528532E-09	0.0116761286	-0.0051936624	2	0.0007516453	0.9412346248	9.0414948363	-6.0476010427	4	1.9956602901	3799	0.6295989393	0	0		
190408_03-04-0239	22	2.1194112949	0.9652616148	8.8178307766	1.0511205191	0.0232267015	0.0048828125	0.018343889	19												0	592.7074675696	752.0702416878	61.1593215987	589.7854423503	-1.16942214566013E-10	0.0267914907	-0.0268728554	0	0.0007516436	0.9626785816	10.5376290505	-6.9905045634	1	1.7918338682			0	1		1
190408_03-04-0240	22	1.0941872385	0.0293697027	1.1178978012	4.585020216	0.0602426104	0.0506577951	0.0095848153	3	0.0479994229	40.59375	845.7132927326	1210.3276145282	627.8501551378	0.9907928948	0.4901592414	234.2149456314	7.3862738672	31.7094857088	-1.4398321293	0	702.6797678164	782.0301560135	1210.6187426349	631.8147408372	-6.78414790595577E-09	0.014232491	-0.0057017631	5	0.000751645	0.9365316221	7.1198007536	-8.2561649639	3	1.7412413244	5479	0.9934723481	0	1	1	
190408_03-04-0241	22	1.0161206543	0.0185631481	1.0282285352	3.8555270635	0.3125	0.2209708691	0.0915291309	5	0.0132897572	12.46875	938.2225556397	506.4827968923	414.6637069922	0.991029584	0.2141414141	215.9704063589	7.4826400182	28.8628620157	-0.0943335776	0	633.13663573	751.9639389018	472.8730763711	388.4224884702	-2.60989459358823E-11	0.0116760841	-0.0052181556	16	0.0007516452	0.9516735981	7.0688722398	-4.706021129	3	1.7303237855	1802	0.6498377209	0	1	1	
190408_03-04-0242	22	1.1414480731	0.0706872782	1.1796982044	4.585020216	0.0212989792	0.0179102352	0.0033887439	3												0	621.9206246907	802.4190772029	72.4285012418	925.4740907808	-0.000000002	0.0219587035	-0.0210443976	0	0.0007516447	0.9810472173	11.1435265113	-3.1383952957	2	1.6822291084			0	1		1
190408_03-04-0243	22	1.1500132398	0.5168796182	1.2581338315	1.4865088938	1.0511205191	0.2409704415	0.8101500776	18	0.0062687341	5.78125	922.235635006	638.033919598	272.0640703518	0.8806511303	0.1866791745	87.7382556797	2.1107496459	41.5673435493	-1.4423972184	0	664.2547365618	776.2885688997	611.8950290578	544.2322155004	-2.82110255231332E-09	0.0161057103	-0.0044018171	28	0.0007516451	0.9473787628	6.7204096275	-6.6883346264	3	1.6744545816	796	0.1972738538	0	1	1	
190408_03-04-0244	22	1.1607061142	0.0257686105	1.2126826874	4.585020216	5	3.8555270635	1.1444729365	2												0	722.2862425553	766.6688849867	793.7287038829	277.1405199009	-5.61134431888542E-09	0.0341111576	-0.033202863	0	0.0007516445	0.9078256256	9.7236390952	-12.5517284604	2	1.6524397626			0	1		1
190408_03-04-0245	22	1.0892364416	0.0830831286	1.1472842634	3.5355339059	2.292510108	0.9638817659	1.3286283421	11	0.0302659433	25.734375	850.2750006702	321.7734420501	1364.3811881188	0.694944447	0.679193038	79.272655831	1.3906978981	57.002067766	0.5323169983	1	625.3199064385	801.3791612095	331.0286951632	976.5847896974	-8.49760001975256E-10	0.0132143541	-0.0054035783	3	0.0007516466	0.935888859	7.0315646743	-4.8090629185	3	1.6352087267	3434	0.6251592936	0	0		
190408_03-04-0246	22	1.0554422316	0.037082865	1.0959915844	3.8555270635	2.7262693317	1.4865088938	1.2397604379	8	0.030572448	27.78125	908.7021762776	556.9112105511	568.6846443712	0.6906111355	0.6315632902	89.8368575357	1.382693108	64.9723767465	-0.9207965728	1	651.1956483286	776.3840989116	557.0018408989	568.0093789928	6.76087341708433E-09	0.0089786382	-0.0051666305	1	0.0007516457	0.9170935685	7.5078040461	-5.253377263	4	1.5915205596	4246	1	0	0		
190408_03-04-0247	22	1.0602910575	0.031184764	1.0920383397	3.8555270635	2.5	1.6210494433	0.8789505567	6	0.0326132805	28.625	877.7099250694	691.9428571429	439.3276785714	0.421204543	0.7394366197	68.9248872722	1.1025775608	62.5125068063	-0.0560463607	1	664.168637979	766.0429261359	691.8676540871	439.4093131049	-2.84230717324389E-09	0.0131859697	-0.0056996213	1	0.0007516465	0.9140785726	8.5649006666	-3.8945413684	3	1.5335485235	3360	1	0	0		
190408_03-04-0248	22	1.0288968268	0.010411678	1.0488424344	4.2044820763	2.7262693317	1.9277635318	0.7985057999	5	0.0058323292	5.42578125	930.2940679445	512.7176981542	910.7100977199	0.9286531976	0.4786902287	59.087016864	2.6957876051	21.9182760365	-0.4791874571	1	645.0507842376	795.3215294462	513.0504436495	910.7265441866	-1.06076325465215E-08	0.0071434063	-0.0057398777	1	0.0007516456	0.919524074	6.3758028141	-4.872407522	5	1.5041473725	921	1	0	0		
190408_03-04-0249	22	1.8583903357	0.4165760115	3.7901420964	2.7262693317	0.0089551176	0.0048828125	0.0040723051	8	0.0074186741	6.88671875	928.2950924847	70.7903225806	708.5935483871	0.9605141383	0.4783950617	55.2202157388	3.5941334693	15.3639858424	1.2450839814	0	653.0240879011	792.0915155943	70.9307535993	709.1273179278	-5.14388251629809E-09	0.0177589565	-0.0083178665	1	0.0007516449	0.9727956855	9.0131265622	-4.5051327251	1	1.4778639344	620	1	0	1		1
190408_03-04-0250	22	1.0062139404	0.0015499919	1.0084660249	5	0.6815673329	0.625	0.0565673329	2												0	634.7908471854	785.0835633519	88.1275920299	650.8638112257	-2.38671152990784E-09	0.015828268	-0.0138040874	0	0.0007516448	0.9545213596	17.6200712302	-5.6619709454	3	1.4614891363			0	1	1	
190408_03-04-0251	22	3.7304112935	0.894257605	5.4076795165	3.5355339059	0.0075303263	0.0048828125	0.0026475138	6												0	695.4661941474	805.9560699264	830.4346056821	672.453020858	-3.05473469875216E-09	0.0263586852	-0.0146753062	0	0.0007516434	0.9738639005	6.466385553	-4.894181843	2	1.3463361215			0	1		1
190408_03-04-0252	22	1.1625674526	0.064958062	1.2711150188	4.2044820763	0.0058066754	0.0048828125	0.0009238629	3	4.31619459860362E-05	0.0388793945	900.7794630907	662.5	1372	1	1	2		0	0	0	690.3619555005	809.5149174519	597.4212455703	1291.8020121229	1.69199718402847E-09	0.0200979977	-0.0194574747	1	0.0007516442	0.9879857555	4.9486513592	-4.0428658243	1	1.2831891055	2	1	0	1		1
190408_03-04-0253	22	1.2329817116	0.0763405235	1.34786977	4.2044820763	0.0358204704	0.0253288976	0.0104915729	5	0.0105696886	9.953125	941.6668170954	1476.3476318141	887.2278820375	0.8709126602	0.6890394089	54.0468659087	2.0348453942	26.5606743694	-0.1426111863	1	699.3595869235	794.1308241613	1476.9429072167	887.0522370397	-7.24262504095359E-09	0.0126875985	-0.0071419875	1	0.0007516458	0.9314708554	7.0828491316	-4.7949456076	2	1.2676912266	1119	1	0	0		
190408_03-04-0254	22	3.2182879905	1.1599926862	6.6951143818	2.5	0.009765625	0.0048828125	0.0048828125	9	0.0008515943	0.814453125	956.3863072284	483.1481481481	782.8888888889	0.9440923598	0.7941176471	18.1365417066	3.0332343981	5.9792747035	0.093750063	0	667.8139547667	791.2553295733	483.9948655826	782.843505519	-0.000000003	0.0116938417	-0.0096191549	1	0.0007516445	0.9700521185	4.1002716607	-4.2620502432	2	1.2092587743	81	1	0	1		1
190408_03-04-0255	22	1.0491715497	0.0039758095	1.0799184595	4.585020216	5	3.8555270635	1.1444729365	2												0	627.8527030051	791.0410349472	98.2894524766	642.3876760604	-1.61182009447264E-09	0.0363728738	-0.0284869965	0	0.0007516441	0.9558776689	6.1214058226	-3.4421194056	2	1.2075717347			0	1		1
190408_03-04-0256	22	1.0162867246	0.0001167144	1.030396862	5	5	4.585020216	0.414979784	1												0	690.2116045653	806.0139478176	1187.8683641694	482.1556864013	4.44162683039909E-09	0.0277781124	-0.023271377	0	0.0007516433	0.9906256918	4.537408396	-2.9516858779	2	1.1486850494			0	1		1
190408_03-04-0257	22	1.0277165325	0.0214533822	1.0493267206	4.2044820763	0.8838834765	0.573127527	0.3107559495	6	0.0096013686	9.09375	947.1306026935	1437.3699530517	708.8751173709	0.825866509	0.7200811359	49.1831225874	1.7734719964	27.7326750503	-0.0109168753	0	708.6115308691	790.0891421754	1431.0933545846	718.1848788769	2.70476578732851E-11	0.0150888767	-0.0074507093	4	0.0007516456	0.9406929281	7.9413948184	-4.5772104511	2	1.0921682391	1065	0.8897243108	0	0		
190408_03-04-0258	22	2.0387528269	1.1590441616	2.680668495	2.9730177875	0.0276213586	0.009765625	0.0178557336	13												0	678.1482835579	804.252011474	692.6868136266	1337.8598128152	2.49190554682208E-10	0.0139819449	-0.0151688217	0	0.0007516454	0.962572601	3.467059765	-5.0441373104	3	1.0834321398			0	1		1
